Name Equatorial Polar Luminosity
RS0699 277.37 43.60 6.205e-10
RS0700 69.28 63.08 5.958e-11
RS0701 279.29 54.61 1.293e-09
RS0702 275.83 63.58 1.143e-09
RS0703 275.69 63.60 1.873e-10
RS0704 275.61 63.46 1.200e-10
RS0705 275.85 63.55 1.013e-10
RS0706 275.82 63.42 7.147e-11
RS0707 155.54 67.29 7.414e-11
RS0708 155.64 67.20 2.419e-10
RS0709 115.33 80.33 5.737e-08
RS0710 114.27 79.50 6.897e-10
RS0711 114.37 81.00 4.665e-10
RS0712 114.32 79.84 2.650e-10
RS0713 115.49 80.80 3.776e-10
RS0714 116.21 80.03 7.265e-09
RS0715 116.45 80.84 3.688e-10
RS0716 114.96 79.70 7.188e-10
RS0717 116.20 80.85 2.138e-10
RS0718 114.56 80.78 3.684e-10
RS0719 114.88 80.56 4.194e-10
RS0720 114.89 80.27 5.963e-10
RS0721 115.26 79.62 5.203e-10
RS0722 115.48 80.93 6.966e-10
RS0723 242.08 160.98 4.355e-09
RS0724 242.47 160.83 1.328e-11
RS0725 241.57 161.16 1.870e-11
RS0726 241.28 160.83 2.191e-11
RS0727 241.95 160.95 6.245e-10
RS0728 241.82 161.09 1.054e-11
RS0729 241.58 161.07 5.669e-10
RS0730 241.36 161.09 4.055e-11
RS0731 242.25 161.13 5.231e-10
RS0732 242.88 161.05 1.691e-11
RS0733 241.31 161.20 2.776e-11
RS0734 241.75 160.95 9.776e-10
RS0735 241.62 160.82 6.688e-12
RS0736 241.92 161.04 8.331e-12
RS0737 242.02 160.69 2.572e-11
RS0738 241.90 161.13 1.980e-10
RS0739 241.15 160.69 4.346e-11
RS0740 241.93 161.21 7.561e-11
RS0741 242.96 161.08 1.530e-11
RS0742 242.91 161.13 2.919e-11
RS0743 241.39 160.98 4.135e-11
RS0744 268.57 113.19 1.897e-11
RS0745 268.57 113.20 1.349e-11
RS0746 108.52 16.56 2.579e-11
RS0747 108.70 16.54 2.882e-11
RS0748 108.49 16.66 2.276e-11
RS0749 108.86 16.46 3.757e-11
RS0750 103.25 72.30 8.626e-11
RS0751 128.52 50.22 1.456e-10
RS0752 200.62 13.25 1.839e-10
RS0753 200.83 13.39 2.430e-10
RS0754 318.90 99.21 9.318e-09
RS0755 318.61 99.05 4.220e-11
RS0756 319.33 99.55 3.036e-10
RS0757 319.18 99.47 2.184e-10
RS0758 319.30 99.41 2.490e-10
RS0759 318.76 99.34 2.112e-10
RS0760 319.26 99.17 2.851e-10
RS0761 318.62 99.61 7.250e-11
RS0762 302.43 57.85 2.718e-11
RS0763 302.37 57.79 1.334e-11
RS0764 302.37 57.83 9.564e-12
RS0765 146.17 128.54 2.245e-11
RS0766 280.23 139.23 2.146e-10
RS0767 298.28 96.09 1.282e-07
RS0768 298.31 95.02 5.185e-10
RS0769 298.09 95.62 7.529e-10
RS0770 297.65 95.26 6.560e-10
RS0771 297.74 96.01 8.492e-10
RS0772 297.82 97.13 1.980e-09
RS0773 299.08 97.16 9.969e-10
RS0774 298.32 95.62 6.695e-08
RS0775 299.21 96.38 7.508e-10
RS0776 298.43 96.47 1.578e-09
RS0777 304.62 89.77 2.539e-07
RS0778 306.74 88.10 2.597e-09
RS0779 302.17 87.98 1.994e-08
RS0780 304.04 88.52 5.994e-08
RS0781 303.84 89.91 2.950e-08
RS0782 302.70 86.60 2.211e-09
RS0783 307.48 88.45 1.371e-09
RS0784 304.84 87.95 1.907e-09
RS0785 306.58 91.22 2.721e-09
RS0786 305.95 92.75 1.555e-09
RS0787 307.55 88.06 2.103e-09
RS0788 301.22 90.44 2.084e-09
RS0789 304.57 89.89 6.081e-08
RS0790 302.31 90.15 3.165e-08
RS0791 307.46 88.79 9.748e-10
RS0792 307.05 90.67 6.271e-10
RS0793 300.93 88.92 1.240e-09
RS0794 323.07 80.34 1.292e-09
RS0795 323.48 80.53 7.555e-10
RS0796 64.64 150.26 9.550e-09
RS0797 64.52 149.98 3.309e-11
RS0798 64.55 150.62 9.085e-11
RS0799 64.74 150.25 4.927e-11
RS0800 64.09 149.86 8.853e-11
RS0801 64.10 150.58 7.330e-11
RS0802 65.37 150.39 5.055e-11
RS0803 65.02 150.59 7.343e-11
RS0804 63.92 150.19 3.250e-11
RS0805 65.33 150.33 7.015e-11
RS0806 64.98 150.33 7.354e-11
RS0807 64.36 150.28 6.414e-11
RS0808 135.64 116.09 2.035e-09
RS0809 135.69 116.14 1.310e-09
RS0810 135.71 116.18 4.800e-11
RS0811 135.63 115.98 2.757e-11
RS0812 135.67 116.29 1.861e-11
RS0813 135.80 116.01 7.847e-12
RS0814 135.73 116.18 4.298e-11
RS0815 135.77 116.18 3.395e-11
RS0816 135.55 116.15 1.101e-11
RS0817 323.88 98.27 2.061e-10
RS0818 196.69 77.91 5.498e-08
RS0819 195.70 78.23 4.458e-10
RS0820 196.54 77.42 7.018e-10
RS0821 197.05 77.30 4.304e-10
RS0822 197.37 78.38 4.363e-10
RS0823 196.45 76.87 2.223e-10
RS0824 196.64 77.07 1.764e-10
RS0825 195.71 77.47 4.550e-10
RS0826 197.09 77.89 3.958e-10
RS0827 196.01 77.65 8.594e-10
RS0828 196.80 78.62 5.092e-10
RS0829 196.93 77.84 4.353e-10
RS0830 247.75 102.91 8.643e-09
RS0831 247.51 103.14 5.091e-10
RS0832 247.41 103.16 1.553e-10
RS0833 247.77 102.75 1.986e-10
RS0834 247.55 102.59 3.696e-10
RS0835 248.00 102.96 2.760e-10
RS0836 287.87 112.51 3.093e-07
RS0837 285.52 109.18 2.323e-09
RS0838 286.60 114.02 1.360e-09
RS0839 285.59 111.64 3.327e-09
RS0840 287.43 110.21 2.134e-09
RS0841 288.27 115.08 1.538e-09
RS0842 289.29 110.72 3.263e-09
RS0843 285.88 109.80 3.373e-09
RS0844 289.12 115.07 1.056e-09
RS0845 290.53 110.12 3.859e-09
RS0846 286.99 115.78 2.192e-09
RS0847 286.14 110.36 1.455e-09
RS0848 288.67 110.16 1.806e-09
RS0849 287.78 109.35 3.822e-09
RS0850 287.54 111.48 9.159e-08
RS0851 288.74 114.88 3.100e-09
RS0852 289.86 109.60 2.299e-09
RS0853 284.30 111.09 1.674e-09
RS0854 119.18 138.45 7.540e-09
RS0855 118.82 138.78 3.505e-11
RS0856 119.06 138.50 3.135e-09
RS0857 119.16 138.75 2.125e-11
RS0858 118.92 138.22 3.628e-11
RS0859 119.72 138.75 2.643e-11
RS0860 119.74 138.48 8.275e-11
RS0861 119.39 138.57 5.307e-11
RS0862 118.54 138.49 4.672e-10
RS0863 119.77 138.67 4.082e-11
RS0864 119.36 138.50 3.068e-09
RS0865 118.83 138.23 4.226e-11
RS0866 119.31 138.48 2.320e-09
RS0867 119.53 138.60 5.034e-11
RS0868 118.70 138.57 1.081e-10
RS0869 118.88 138.52 1.513e-11
RS0870 119.16 138.54 6.389e-11
RS0871 96.91 22.04 4.418e-10
RS0872 97.36 22.30 5.314e-10
RS0873 96.70 22.06 1.944e-10
RS0874 118.05 110.35 5.628e-11
RS0875 31.12 154.96 1.125e-08
RS0876 31.09 155.20 1.276e-10
RS0877 32.41 155.16 1.341e-10
RS0878 30.83 154.92 3.372e-10
RS0879 31.82 154.97 2.970e-10
RS0880 31.41 154.69 9.551e-11
RS0881 30.40 154.75 1.524e-10
RS0882 266.03 106.44 6.888e-09
RS0883 265.95 106.53 9.555e-09
RS0884 266.09 106.45 2.061e-10
RS0885 265.89 106.53 1.049e-10
RS0886 265.95 106.55 7.332e-11
RS0887 266.11 106.75 8.968e-11
RS0888 266.45 106.53 9.914e-11
RS0889 265.91 106.60 8.142e-11
RS0890 298.27 80.90 1.023e-08
RS0891 298.26 80.81 2.879e-09
RS0892 298.19 80.91 3.211e-11
RS0893 298.31 80.76 5.918e-09
RS0894 297.92 80.80 1.055e-10
RS0895 298.60 80.72 9.019e-11
RS0896 298.21 80.75 9.268e-11
RS0897 298.18 81.18 8.401e-11
RS0898 298.50 81.26 8.611e-11
RS0899 298.42 80.83 1.029e-10
RS0900 298.12 80.87 1.082e-10
RS0901 297.82 80.63 8.105e-11
RS0902 295.79 89.27 1.411e-09
RS0903 345.87 56.13 8.352e-11
RS0904 153.38 72.13 2.112e-11
RS0905 153.40 72.22 2.715e-11
RS0906 153.38 72.12 3.658e-10
RS0907 153.44 72.20 2.141e-11
RS0908 170.54 57.35 1.603e-09
RS0909 170.75 57.39 1.200e-10
RS0910 170.64 57.14 9.528e-11
RS0911 170.60 57.16 6.668e-11
RS0912 170.82 57.26 1.147e-10
RS0913 246.25 138.87 1.209e-07
RS0914 245.99 140.46 1.847e-09
RS0915 248.50 138.60 2.224e-09
RS0916 247.00 139.23 1.654e-09
RS0917 244.57 139.20 3.477e-09
RS0918 243.93 138.61 1.845e-09
RS0919 247.35 138.83 2.046e-09
RS0920 65.20 55.81 2.466e-10
RS0921 65.18 55.77 3.433e-11
RS0922 65.36 55.79 1.111e-11
RS0923 103.28 173.49 7.049e-08
RS0924 105.29 171.93 9.605e-10
RS0925 112.32 173.60 2.262e-09
RS0926 112.84 173.75 2.275e-09
RS0927 106.55 173.76 3.087e-09
RS0928 105.68 173.61 2.375e-09
RS0929 115.18 172.52 1.230e-09
RS0930 183.03 117.04 6.827e-10
RS0931 182.93 116.99 3.067e-11
RS0932 183.04 116.93 4.213e-11
RS0933 183.08 117.10 4.125e-11
RS0934 183.04 117.08 3.873e-11
RS0935 328.88 49.97 9.143e-11
RS0936 173.64 102.17 1.930e-09
RS0937 173.93 102.10 1.037e-09
RS0938 77.22 93.48 7.245e-11
RS0939 140.63 117.48 8.004e-08
RS0940 140.91 117.39 3.777e-08
RS0941 140.76 116.62 5.923e-10
RS0942 140.92 117.33 7.353e-10
RS0943 141.70 117.01 3.937e-10
RS0944 140.69 118.05 6.647e-10
RS0945 140.49 117.59 2.555e-10
RS0946 141.03 117.47 2.520e-10
RS0947 141.12 117.78 2.036e-10
RS0948 140.58 117.59 7.342e-08
RS0949 276.24 112.86 3.155e-11
RS0950 217.79 125.95 1.948e-07
RS0951 218.27 121.94 6.647e-10
RS0952 213.75 123.53 1.742e-09
RS0953 216.14 123.96 1.844e-08
RS0954 216.58 127.78 9.796e-10
RS0955 218.80 126.14 5.102e-10
RS0956 215.18 126.57 2.885e-08
RS0957 217.27 126.71 2.552e-08
RS0958 215.89 127.17 3.940e-08
RS0959 213.63 125.28 8.638e-10
RS0960 218.39 125.45 1.263e-09
RS0961 218.91 126.75 1.054e-08
RS0962 214.02 126.26 2.035e-08
RS0963 214.31 126.94 1.086e-09
RS0964 219.12 128.38 1.937e-08
RS0965 214.67 123.20 8.254e-10
RS0966 218.27 124.88 2.066e-09
RS0967 218.86 128.71 1.281e-08
RS0968 221.42 123.93 9.462e-09
RS0969 221.12 125.78 9.827e-10
RS0970 218.63 125.46 6.066e-10
RS0971 213.60 126.03 2.028e-08
RS0972 217.89 123.74 2.235e-09
RS0973 215.65 122.80 2.385e-09
RS0974 220.84 127.02 4.431e-08
RS0975 214.16 128.17 7.592e-10
RS0976 222.78 125.89 2.664e-09
RS0977 218.30 123.06 1.092e-09
RS0978 115.01 53.69 2.523e-09
RS0979 116.06 54.77 8.034e-10
RS0980 115.20 54.69 1.756e-09
RS0981 115.75 55.01 1.295e-09
RS0982 60.64 142.69 8.781e-09
RS0983 60.71 142.55 2.033e-10
RS0984 60.83 142.75 1.672e-10
RS0985 61.11 142.75 1.903e-10
RS0986 60.27 142.64 7.741e-11
RS0987 61.02 142.71 1.959e-10
RS0988 61.01 143.06 3.706e-10
RS0989 67.65 81.31 4.999e-10
RS0990 67.75 81.41 1.203e-11
RS0991 67.83 81.31 1.220e-11
RS0992 67.64 81.16 1.014e-11
RS0993 67.58 81.36 3.900e-11
RS0994 111.22 97.74 1.188e-08
RS0995 111.98 98.16 3.400e-10
RS0996 110.60 98.20 9.584e-10
RS0997 111.92 97.07 6.733e-10
RS0998 111.89 97.62 1.080e-09
RS0999 3.47 39.30 2.234e-09
RS1000 3.33 39.18 2.486e-11
RS1001 3.40 39.29 2.285e-11
RS1002 3.12 39.48 3.093e-11
RS1003 3.60 39.38 2.445e-10
RS1004 4.03 39.29 1.319e-11
RS1005 3.63 39.19 1.480e-11
RS1006 3.18 39.16 2.785e-10
RS1007 3.35 39.38 1.218e-11
RS1008 3.75 39.39 1.981e-11
RS1009 3.78 39.10 3.302e-11
RS1010 3.61 39.55 1.895e-11
RS1011 3.99 39.44 1.563e-11
RS1012 3.31 39.38 2.187e-11
RS1013 3.58 39.36 6.317e-10
RS1014 3.96 39.34 4.222e-11
RS1015 139.35 124.72 1.242e-10
RS1016 139.52 124.62 2.691e-10
RS1017 267.44 97.45 3.402e-09
RS1018 267.17 97.26 1.287e-10
RS1019 267.77 97.52 3.134e-11
RS1020 267.27 97.65 1.350e-10
RS1021 267.67 97.30 7.146e-11
RS1022 267.70 97.41 1.329e-10
RS1023 45.32 140.46 2.988e-09
RS1024 45.29 140.72 3.232e-11
RS1025 45.17 140.79 4.889e-12
RS1026 44.93 140.27 1.256e-11
RS1027 45.60 140.23 7.731e-12
RS1028 45.36 140.62 2.312e-10
RS1029 45.81 140.35 2.189e-11
RS1030 45.41 140.27 6.802e-12
RS1031 45.70 140.54 9.112e-12
RS1032 45.51 140.16 1.488e-11
RS1033 45.33 140.69 6.480e-12
RS1034 45.56 140.79 1.558e-11
RS1035 45.45 140.48 3.866e-10
RS1036 45.08 140.14 3.186e-11
RS1037 45.64 140.32 3.071e-10
RS1038 45.13 140.35 7.565e-12
RS1039 45.59 140.44 5.262e-12
RS1040 45.25 140.25 1.733e-10
RS1041 45.41 140.37 2.073e-11
RS1042 45.41 140.74 1.340e-11
RS1043 45.13 140.39 5.365e-10
RS1044 259.98 27.70 1.746e-09
RS1045 260.10 27.84 8.134e-12
RS1046 260.03 27.85 2.415e-11
RS1047 259.63 27.81 1.850e-11
RS1048 260.32 27.76 3.609e-11
RS1049 260.23 27.71 1.046e-11
RS1050 259.77 27.77 7.640e-12
RS1051 260.27 27.74 1.740e-11
RS1052 6.92 95.57 3.111e-09
RS1053 6.57 95.48 5.042e-11
RS1054 6.70 95.59 8.209e-12
RS1055 7.10 95.37 2.368e-11
RS1056 6.76 95.66 3.226e-11
RS1057 7.21 95.67 1.079e-10
RS1058 7.10 95.83 1.728e-11
RS1059 6.75 95.93 1.735e-11
RS1060 6.53 95.35 1.307e-11
RS1061 6.75 95.78 2.814e-11
RS1062 6.89 95.71 7.436e-11
RS1063 7.19 95.65 2.347e-11
RS1064 6.97 95.63 9.869e-12
RS1065 7.14 95.50 3.495e-11
RS1066 7.12 95.53 3.369e-11
RS1067 6.73 95.39 4.588e-11
RS1068 6.66 95.89 2.591e-11
RS1069 7.17 95.41 1.404e-11
RS1070 6.75 95.83 1.811e-11
RS1071 6.69 95.59 4.335e-11
RS1072 116.12 112.66 1.275e-08
RS1073 116.19 112.33 4.762e-11
RS1074 116.36 112.45 7.410e-11
RS1075 116.00 112.65 4.743e-11
RS1076 116.07 112.50 6.030e-11
RS1077 116.18 112.58 1.455e-10
RS1078 116.13 112.93 4.932e-11
RS1079 115.90 112.32 8.094e-11
RS1080 116.14 112.45 9.101e-11
RS1081 116.19 112.88 1.004e-10
RS1082 223.95 47.26 4.532e-10
RS1083 241.49 165.29 4.169e-10
RS1084 242.19 165.93 1.599e-10
RS1085 241.78 166.16 6.562e-10
RS1086 241.84 165.41 4.138e-10
RS1087 8.88 52.43 6.860e-11
RS1088 268.30 70.35 1.382e-09
RS1089 268.20 70.19 1.396e-10
RS1090 268.20 70.29 1.085e-10
RS1091 268.37 70.20 8.423e-11
RS1092 268.31 70.33 4.783e-11
RS1093 239.78 52.10 2.346e-09
RS1094 239.78 51.97 1.568e-11
RS1095 239.93 52.24 3.346e-11
RS1096 239.67 51.94 1.435e-11
RS1097 239.88 52.18 2.049e-11
RS1098 239.69 52.13 2.825e-11
RS1099 239.67 52.17 4.978e-11
RS1100 239.77 52.09 1.377e-11
RS1101 239.68 52.16 2.670e-11
RS1102 57.00 57.59 1.732e-09
RS1103 57.22 58.41 1.588e-09
RS1104 313.17 92.77 2.093e-11
RS1105 313.16 92.72 6.796e-11
RS1106 313.11 92.83 2.748e-11
RS1107 167.99 97.16 2.504e-10
RS1108 351.13 92.22 2.260e-11
RS1109 351.10 92.21 6.392e-12
RS1110 237.07 61.01 5.038e-10
RS1111 237.01 61.06 1.763e-10
RS1112 189.00 24.51 8.654e-12
RS1113 188.94 24.46 3.713e-11
RS1114 87.04 83.59 2.701e-09
RS1115 87.04 83.45 6.293e-11
RS1116 87.19 83.54 5.521e-11
RS1117 87.29 83.66 2.642e-11
RS1118 86.97 83.74 3.131e-11
RS1119 87.23 83.65 4.547e-11
RS1120 87.10 83.64 5.478e-11
RS1121 87.12 83.41 6.250e-11
RS1122 86.85 83.64 9.442e-12
RS1123 327.17 99.29 4.524e-10
RS1124 327.17 99.25 6.214e-10
RS1125 327.26 98.97 1.526e-10
RS1126 20.46 113.46 1.430e-10
RS1127 20.57 113.17 2.142e-10
RS1128 20.42 113.02 1.861e-10
RS1129 190.03 150.89 3.822e-09
RS1130 190.31 150.96 4.388e-11
RS1131 189.33 151.15 3.058e-11
RS1132 190.39 150.63 3.212e-11
RS1133 190.27 150.66 8.766e-10
RS1134 189.79 150.61 3.533e-11
RS1135 190.69 150.90 2.264e-10
RS1136 189.89 150.90 3.409e-11
RS1137 189.61 151.30 2.344e-11
RS1138 190.72 151.07 5.422e-11
RS1139 190.42 151.05 1.187e-09
RS1140 189.67 151.26 9.419e-12
RS1141 190.33 150.80 2.717e-11
RS1142 189.86 150.79 5.147e-10
RS1143 190.28 151.30 1.031e-11
RS1144 190.53 150.90 1.245e-11
RS1145 190.09 151.03 4.260e-11
RS1146 189.61 150.59 3.083e-11
RS1147 189.70 150.50 5.456e-11
RS1148 189.74 150.94 2.632e-11
RS1149 76.45 69.88 1.233e-10
RS1150 76.36 69.81 2.530e-10
RS1151 88.96 47.94 1.825e-10
RS1152 27.00 139.77 7.905e-09
RS1153 26.50 139.86 5.653e-11
RS1154 26.91 140.15 3.533e-11
RS1155 27.42 139.48 3.396e-11
RS1156 27.23 140.11 8.089e-11
RS1157 26.68 139.62 4.989e-11
RS1158 26.96 140.03 2.320e-11
RS1159 27.67 139.57 8.847e-11
RS1160 26.79 139.58 1.866e-11
RS1161 27.12 139.87 5.729e-11
RS1162 27.50 139.96 3.429e-11
RS1163 324.31 58.50 7.399e-10
RS1164 324.00 58.59 2.724e-10
RS1165 324.38 58.41 1.311e-08
RS1166 324.22 58.53 5.083e-10
RS1167 220.06 116.28 1.552e-11
RS1168 194.32 39.51 1.781e-11
RS1169 222.54 120.50 5.215e-09
RS1170 222.43 120.33 6.217e-11
RS1171 222.74 120.92 8.206e-11
RS1172 222.13 120.34 9.007e-11
RS1173 222.25 120.17 1.094e-10
RS1174 222.42 120.77 1.787e-10
RS1175 222.24 120.70 1.675e-10
RS1176 6.25 139.91 1.899e-07
RS1177 6.92 142.75 2.289e-09
RS1178 9.05 141.39 7.882e-10
RS1179 7.60 139.18 4.982e-08
RS1180 10.12 140.85 1.331e-09
RS1181 4.66 141.84 1.099e-09
RS1182 8.08 138.07 2.213e-09
RS1183 5.18 141.89 1.821e-08
RS1184 8.33 139.44 3.509e-08
RS1185 5.51 141.65 4.256e-08
RS1186 2.73 138.44 5.703e-09
RS1187 6.97 141.15 2.756e-08
RS1188 7.84 140.90 2.285e-09
RS1189 3.67 139.19 1.241e-09
RS1190 359.93 139.45 2.479e-09
RS1191 2.56 142.23 4.568e-10
RS1192 9.91 138.88 1.406e-09
RS1193 4.97 138.21 1.897e-09
RS1194 6.73 141.15 1.083e-09
RS1195 7.59 136.82 2.128e-09
RS1196 3.61 140.76 1.237e-09
RS1197 7.91 138.63 1.888e-08
RS1198 254.15 120.18 2.999e-11
RS1199 254.30 120.28 6.969e-11
RS1200 250.39 86.22 2.276e-11
RS1201 120.28 100.95 2.106e-07
RS1202 122.01 100.44 1.299e-09
RS1203 121.25 100.74 1.561e-09
RS1204 119.94 98.73 2.749e-09
RS1205 120.46 102.50 1.117e-09
RS1206 118.66 100.76 5.384e-09
RS1207 120.15 100.48 1.347e-09
RS1208 118.74 100.96 2.464e-09
RS1209 121.90 100.09 1.475e-09
RS1210 84.53 116.76 2.422e-07
RS1211 85.37 117.05 1.201e-09
RS1212 82.16 117.33 1.621e-09
RS1213 82.82 116.57 1.634e-09
RS1214 82.76 117.02 1.080e-09
RS1215 82.13 116.64 1.357e-09
RS1216 84.63 117.47 2.061e-09
RS1217 86.15 116.30 7.895e-10
RS1218 84.45 116.72 6.127e-08
RS1219 84.66 115.70 1.634e-09
RS1220 82.16 115.55 8.612e-10
RS1221 85.20 118.25 2.902e-09
RS1222 84.54 117.24 4.731e-08
RS1223 24.51 56.88 5.352e-09
RS1224 24.99 56.28 4.126e-11
RS1225 24.94 56.56 3.920e-10
RS1226 24.13 57.10 4.381e-11
RS1227 25.32 56.69 2.929e-11
RS1228 24.45 56.99 4.385e-11
RS1229 24.67 56.82 2.794e-09
RS1230 24.71 57.73 6.319e-11
RS1231 24.94 57.14 8.104e-11
RS1232 24.11 57.38 2.704e-11
RS1233 24.63 57.12 9.288e-10
RS1234 23.66 56.83 3.186e-11
RS1235 24.48 56.92 1.487e-10
RS1236 24.71 56.54 8.764e-11
RS1237 23.95 57.18 5.982e-11
RS1238 24.12 57.43 3.340e-11
RS1239 24.50 57.55 8.862e-11
RS1240 24.88 56.91 1.765e-09
RS1241 24.95 56.68 5.491e-11
RS1242 23.83 57.51 1.149e-10
RS1243 24.62 57.10 5.267e-11
RS1244 25.35 57.14 1.149e-10
RS1245 25.48 57.09 3.964e-11
RS1246 25.27 56.45 2.198e-10
RS1247 25.00 57.79 1.108e-10
RS1248 234.63 77.47 1.537e-09
RS1249 234.73 77.66 6.350e-11
RS1250 234.50 77.64 1.499e-10
RS1251 234.44 77.55 1.683e-11
RS1252 234.84 77.46 1.228e-10
RS1253 126.32 176.87 1.262e-10
RS1254 340.14 20.68 2.407e-09
RS1255 339.72 20.64 2.740e-11
RS1256 340.49 20.57 1.381e-11
RS1257 339.89 20.68 1.041e-11
RS1258 340.37 20.44 2.090e-11
RS1259 339.40 20.66 8.997e-12
RS1260 340.20 20.90 2.940e-11
RS1261 340.52 20.66 2.399e-11
RS1262 340.11 20.72 1.962e-11
RS1263 339.84 20.84 3.624e-11
RS1264 340.24 20.62 1.310e-11
RS1265 340.26 20.70 1.879e-11
RS1266 305.79 51.49 6.337e-09
RS1267 305.89 51.81 4.469e-11
RS1268 305.47 51.41 9.319e-11
RS1269 306.14 51.60 1.880e-10
RS1270 306.05 51.65 2.121e-10
RS1271 306.29 51.64 1.076e-10
RS1272 305.32 51.31 1.538e-10
RS1273 306.23 51.32 1.708e-10
RS1274 124.08 86.67 1.108e-11
RS1275 124.07 86.75 3.427e-10
RS1276 124.12 86.75 6.585e-11
RS1277 306.17 86.70 4.967e-11
RS1278 181.11 93.19 2.464e-09
RS1279 181.26 93.22 3.694e-11
RS1280 181.19 92.95 2.203e-11
RS1281 181.15 93.07 4.703e-11
RS1282 181.33 93.30 2.785e-11
RS1283 181.12 93.00 2.415e-11
RS1284 181.32 93.28 4.495e-11
RS1285 180.89 93.10 3.583e-11
RS1286 270.81 66.02 8.467e-10
RS1287 270.83 66.01 5.087e-11
RS1288 270.68 66.09 4.305e-11
RS1289 270.87 66.00 1.186e-11
RS1290 270.79 66.13 2.392e-11
RS1291 270.68 66.07 2.235e-11
RS1292 270.81 66.02 3.128e-11
RS1293 292.64 31.75 4.213e-08
RS1294 292.84 32.26 3.056e-08
RS1295 289.92 30.29 2.201e-10
RS1296 296.95 32.59 2.512e-10
RS1297 287.26 33.31 4.532e-10
RS1298 291.86 28.29 6.383e-10
RS1299 299.43 32.90 1.920e-10
RS1300 293.51 28.42 6.251e-10
RS1301 293.83 27.55 6.605e-10
RS1302 292.15 29.43 6.999e-10
RS1303 291.32 29.01 5.735e-10
RS1304 288.46 31.71 2.529e-10
RS1305 295.40 32.60 4.605e-10
RS1306 293.16 31.46 6.585e-11
RS1307 296.80 29.82 2.653e-09
RS1308 294.17 30.41 1.182e-08
RS1309 299.50 30.69 3.198e-10
RS1310 287.49 32.37 2.652e-10
RS1311 297.62 33.16 3.186e-10
RS1312 295.28 31.16 1.362e-10
RS1313 287.46 31.38 2.268e-10
RS1314 292.45 27.80 2.735e-10
RS1315 291.56 32.17 2.028e-08
RS1316 286.80 30.82 5.500e-10
RS1317 291.19 31.91 6.671e-10
RS1318 291.94 28.51 4.998e-10
RS1319 293.12 30.48 6.685e-09
RS1320 295.58 31.64 1.902e-10
RS1321 288.75 33.39 1.507e-09
RS1322 293.65 32.17 7.958e-09
RS1323 288.69 31.76 4.030e-10
RS1324 297.11 33.77 3.453e-10
RS1325 298.38 34.14 1.870e-10
RS1326 296.93 30.24 6.279e-10
RS1327 291.15 32.63 3.358e-10
RS1328 289.80 31.51 2.067e-10
RS1329 297.75 29.81 3.727e-10
RS1330 291.99 35.08 3.303e-10
RS1331 295.43 32.94 1.159e-10
RS1332 290.56 32.47 2.400e-10
RS1333 291.15 29.45 3.933e-10
RS1334 287.47 31.78 2.281e-10
RS1335 291.22 32.93 4.802e-09
RS1336 291.38 32.37 3.020e-10
RS1337 286.33 30.42 5.295e-10
RS1338 294.98 31.33 1.312e-10
RS1339 287.69 32.43 3.050e-10
RS1340 294.87 28.28 4.233e-10
RS1341 291.91 28.10 4.410e-10
RS1342 295.98 31.63 5.933e-10
RS1343 293.31 33.04 5.151e-09
RS1344 293.05 28.73 4.167e-10
RS1345 296.85 32.21 4.218e-10
RS1346 287.99 32.60 2.907e-10
RS1347 145.38 78.59 2.481e-10
RS1348 73.97 123.40 7.002e-08
RS1349 73.82 123.33 7.802e-10
RS1350 73.92 125.48 1.408e-09
RS1351 73.90 122.48 1.097e-10
RS1352 74.90 124.70 5.419e-10
RS1353 75.70 122.49 6.479e-10
RS1354 74.37 123.90 1.515e-08
RS1355 75.09 123.29 6.555e-10
RS1356 72.95 124.43 5.858e-09
RS1357 74.03 122.33 4.293e-10
RS1358 73.91 122.17 9.323e-09
RS1359 75.06 124.14 5.055e-09
RS1360 75.93 123.78 2.971e-10
RS1361 75.05 125.07 4.675e-10
RS1362 76.00 124.05 7.226e-10
RS1363 74.36 124.80 7.136e-10
RS1364 75.66 123.23 2.252e-10
RS1365 75.86 122.74 2.840e-10
RS1366 74.48 122.42 9.258e-10
RS1367 72.24 122.78 9.060e-10
RS1368 72.55 125.13 2.769e-10
RS1369 74.58 124.72 5.416e-10
RS1370 74.74 124.84 5.095e-10
RS1371 43.20 77.01 6.447e-11
RS1372 57.21 165.92 2.689e-08
RS1373 55.34 166.73 3.017e-10
RS1374 55.37 165.42 1.247e-10
RS1375 55.09 165.71 3.573e-10
RS1376 60.09 165.96 1.574e-10
RS1377 55.00 165.34 4.792e-10
RS1378 54.86 165.92 1.336e-10
RS1379 58.02 165.89 4.476e-10
RS1380 54.79 165.80 8.023e-11
RS1381 53.46 165.36 2.702e-10
RS1382 53.26 166.03 2.690e-10
RS1383 59.11 166.80 2.690e-10
RS1384 58.97 165.37 1.278e-10
RS1385 57.34 166.12 3.487e-10
RS1386 166.77 98.68 1.032e-07
RS1387 166.73 100.15 1.202e-09
RS1388 166.70 99.34 2.479e-09
RS1389 167.39 98.83 8.594e-10
RS1390 166.16 97.64 1.115e-09
RS1391 167.83 98.36 1.862e-09
RS1392 166.18 97.47 1.374e-09
RS1393 167.41 98.42 9.247e-10
RS1394 141.75 128.16 3.683e-10
RS1395 141.87 128.17 2.653e-10
RS1396 118.47 66.69 2.573e-09
RS1397 118.49 66.42 1.165e-10
