Name Equatorial Polar Luminosity
RS0699 320.50 36.38 8.563e-10
RS0700 313.73 30.42 2.859e-09
RS0701 323.40 32.09 7.810e-10
RS0702 68.71 90.69 8.498e-11
RS0703 143.44 95.66 1.115e-08
RS0704 142.94 95.62 1.011e-10
RS0705 143.52 95.40 8.282e-11
RS0706 143.55 96.13 8.372e-11
RS0707 143.68 95.78 1.575e-10
RS0708 143.39 95.87 1.769e-10
RS0709 143.67 95.52 1.749e-10
RS0710 143.44 95.44 1.321e-10
RS0711 143.43 95.67 9.384e-11
RS0712 226.00 112.22 3.437e-09
RS0713 226.32 112.38 2.798e-11
RS0714 226.08 112.51 4.350e-11
RS0715 226.21 112.14 4.434e-11
RS0716 226.20 112.15 8.102e-12
RS0717 225.87 112.10 4.988e-11
RS0718 226.29 112.38 1.284e-11
RS0719 226.00 111.98 4.584e-11
RS0720 226.15 112.05 3.351e-11
RS0721 226.33 112.34 1.301e-11
RS0722 226.02 112.03 5.689e-11
RS0723 226.00 112.41 3.073e-11
RS0724 149.30 43.52 1.278e-07
RS0725 149.56 44.50 1.692e-08
RS0726 151.00 44.86 7.835e-10
RS0727 148.29 43.76 6.981e-10
RS0728 150.05 41.92 1.363e-09
RS0729 149.36 44.78 6.231e-10
RS0730 150.56 44.34 3.713e-10
RS0731 148.77 44.71 7.943e-10
RS0732 147.50 45.14 6.088e-10
RS0733 149.27 41.46 1.375e-09
RS0734 148.42 43.12 7.294e-10
RS0735 150.39 44.82 4.291e-10
RS0736 146.79 43.06 4.657e-10
RS0737 147.44 42.97 4.447e-10
RS0738 176.25 70.11 4.671e-09
RS0739 176.45 69.96 3.256e-11
RS0740 176.36 70.31 6.481e-11
RS0741 176.10 69.87 3.233e-11
RS0742 176.26 69.86 7.353e-11
RS0743 176.53 70.09 2.265e-11
RS0744 176.21 70.38 4.951e-11
RS0745 176.34 69.98 4.014e-11
RS0746 176.09 70.06 1.965e-11
RS0747 176.51 70.25 5.366e-11
RS0748 31.27 99.68 2.279e-08
RS0749 31.36 99.80 1.698e-10
RS0750 30.79 100.05 1.770e-10
RS0751 31.45 99.90 1.366e-10
RS0752 31.75 99.35 8.124e-11
RS0753 31.64 99.24 1.584e-10
RS0754 31.09 100.03 5.183e-11
RS0755 31.22 99.01 1.418e-10
RS0756 31.09 99.82 1.366e-10
RS0757 30.77 99.56 9.355e-11
RS0758 30.72 99.85 6.692e-11
RS0759 124.59 74.58 6.201e-09
RS0760 124.50 74.51 6.482e-11
RS0761 124.71 74.57 3.777e-11
RS0762 124.70 74.49 4.402e-11
RS0763 124.77 74.36 3.081e-11
RS0764 124.34 74.61 5.316e-11
RS0765 124.40 74.53 5.526e-11
RS0766 124.74 74.31 4.518e-11
RS0767 124.79 74.52 8.005e-11
RS0768 293.28 113.23 1.313e-10
RS0769 86.54 159.50 1.559e-08
RS0770 88.49 158.95 1.668e-09
RS0771 85.60 159.20 3.028e-09
RS0772 88.83 159.52 1.045e-09
RS0773 85.17 160.33 4.495e-10
RS0774 203.48 33.57 2.870e-11
RS0775 203.50 33.47 1.602e-10
RS0776 212.05 44.90 4.939e-09
RS0777 212.02 44.87 2.428e-11
RS0778 212.41 44.78 1.502e-10
RS0779 212.51 45.01 1.136e-10
RS0780 212.15 45.13 1.276e-10
RS0781 212.09 44.80 1.564e-10
RS0782 212.39 44.79 9.411e-11
RS0783 276.88 147.72 2.635e-08
RS0784 276.73 147.48 1.358e-10
RS0785 275.00 148.44 1.751e-09
RS0786 275.09 149.04 3.680e-10
RS0787 275.36 148.39 1.126e-10
RS0788 277.22 148.00 3.093e-09
RS0789 273.82 148.23 1.234e-10
RS0790 274.97 148.35 1.050e-10
RS0791 276.32 148.56 3.373e-10
RS0792 278.80 147.46 3.368e-10
RS0793 279.29 148.67 2.831e-10
RS0794 274.83 149.10 9.677e-11
RS0795 277.61 148.15 6.954e-09
RS0796 276.69 147.15 1.603e-10
RS0797 276.03 147.00 3.853e-10
RS0798 276.99 148.64 2.612e-10
RS0799 279.84 149.08 3.790e-10
RS0800 279.96 147.18 1.103e-10
RS0801 278.27 147.96 2.467e-09
RS0802 277.86 147.54 1.416e-08
RS0803 276.40 148.18 2.045e-10
RS0804 274.96 147.45 7.900e-11
RS0805 277.64 147.81 1.901e-09
RS0806 276.62 147.70 8.766e-11
RS0807 274.17 147.71 3.243e-10
RS0808 274.49 146.56 3.412e-10
RS0809 191.05 135.36 9.389e-10
RS0810 123.48 72.72 2.745e-08
RS0811 123.89 72.70 1.261e-10
RS0812 123.02 72.98 1.238e-10
RS0813 123.20 73.58 2.786e-10
RS0814 122.43 72.53 3.876e-10
RS0815 124.03 72.11 8.226e-11
RS0816 124.16 73.42 2.092e-10
RS0817 123.90 73.30 2.137e-10
RS0818 123.56 73.77 3.267e-10
RS0819 124.00 71.91 1.536e-10
RS0820 122.41 73.00 3.677e-10
RS0821 123.73 72.14 4.152e-11
RS0822 124.06 73.71 3.879e-10
RS0823 123.49 72.65 1.378e-10
RS0824 123.38 71.86 6.088e-11
RS0825 123.37 72.08 1.817e-10
RS0826 124.04 72.75 9.255e-11
RS0827 190.94 62.84 2.883e-11
RS0828 77.34 55.17 6.724e-11
RS0829 14.81 19.32 2.530e-09
RS0830 15.62 19.37 7.507e-12
RS0831 15.29 19.41 6.306e-10
RS0832 14.32 19.64 3.345e-11
RS0833 15.34 19.19 4.518e-10
RS0834 15.42 19.33 2.639e-11
RS0835 15.57 19.30 3.252e-11
RS0836 15.66 19.49 9.966e-12
RS0837 14.73 19.53 1.906e-11
RS0838 14.70 19.41 1.466e-09
RS0839 13.59 19.23 1.416e-11
RS0840 14.46 19.17 5.203e-11
RS0841 14.04 19.03 2.417e-11
RS0842 13.89 19.41 2.246e-11
RS0843 14.34 19.25 2.715e-11
RS0844 13.81 19.35 1.231e-11
RS0845 14.59 19.03 4.750e-11
RS0846 15.08 19.55 3.244e-11
RS0847 295.00 48.95 9.361e-09
RS0848 294.77 49.28 1.248e-10
RS0849 295.15 49.04 1.806e-10
RS0850 295.31 48.66 5.957e-11
RS0851 294.86 49.27 9.463e-11
RS0852 294.95 48.53 7.414e-11
RS0853 294.45 48.88 1.964e-10
RS0854 294.93 49.18 1.180e-10
RS0855 294.40 49.11 7.884e-11
RS0856 332.17 77.70 1.995e-09
RS0857 332.13 77.54 1.102e-11
RS0858 332.17 77.78 1.169e-11
RS0859 332.35 77.62 1.186e-11
RS0860 332.24 77.62 2.290e-11
RS0861 332.10 77.85 1.537e-11
RS0862 332.28 77.62 7.361e-12
RS0863 332.19 77.79 2.316e-11
RS0864 332.07 77.61 1.687e-11
RS0865 332.15 77.75 2.478e-11
RS0866 163.97 68.76 9.491e-09
RS0867 164.20 68.26 3.612e-10
RS0868 164.18 69.10 3.888e-10
RS0869 164.28 68.73 3.936e-10
RS0870 164.53 69.00 3.062e-10
RS0871 215.62 71.76 3.645e-11
RS0872 215.63 71.61 1.091e-10
RS0873 215.81 71.60 5.300e-11
RS0874 128.86 134.64 1.376e-08
RS0875 128.78 134.17 7.631e-11
RS0876 129.08 134.75 1.788e-10
RS0877 128.40 135.04 1.259e-10
RS0878 128.93 134.32 1.234e-10
RS0879 129.03 134.87 7.794e-11
RS0880 129.13 134.24 2.383e-10
RS0881 129.13 134.51 1.439e-10
RS0882 128.97 134.68 1.321e-10
RS0883 332.68 31.04 1.511e-08
RS0884 333.52 31.30 9.462e-11
RS0885 332.28 30.92 6.827e-11
RS0886 333.28 31.09 6.510e-11
RS0887 331.78 31.40 3.341e-10
RS0888 333.04 31.59 7.699e-11
RS0889 333.61 31.33 2.084e-10
RS0890 332.19 30.76 6.426e-11
RS0891 332.88 30.93 5.230e-09
RS0892 332.29 31.07 1.011e-10
RS0893 332.25 31.73 7.507e-11
RS0894 333.41 31.14 9.844e-11
RS0895 333.67 30.38 6.591e-11
RS0896 332.41 31.35 1.929e-09
RS0897 333.07 31.38 2.385e-09
RS0898 332.25 31.31 1.099e-10
RS0899 331.87 31.61 4.305e-11
RS0900 331.60 31.02 1.446e-10
RS0901 332.30 30.99 4.816e-09
RS0902 331.10 30.71 6.217e-11
RS0903 105.84 57.41 7.234e-11
RS0904 105.88 57.42 1.846e-10
RS0905 332.87 121.56 8.826e-11
RS0906 333.06 121.76 1.040e-10
RS0907 332.97 121.56 7.558e-11
RS0908 187.97 43.05 1.013e-09
RS0909 187.51 43.84 7.510e-10
RS0910 187.66 43.04 5.384e-09
RS0911 2.19 72.90 7.964e-11
RS0912 2.29 72.83 4.188e-11
RS0913 220.23 73.54 6.281e-11
RS0914 37.37 118.60 1.224e-08
RS0915 37.13 118.60 1.097e-10
RS0916 37.84 118.85 2.775e-11
RS0917 37.85 118.71 8.916e-11
RS0918 37.61 118.98 5.784e-11
RS0919 37.55 118.44 2.766e-11
RS0920 37.70 118.45 6.639e-11
RS0921 37.20 118.38 8.528e-11
RS0922 37.79 118.44 7.878e-11
RS0923 37.37 118.44 6.971e-11
RS0924 37.16 118.30 6.803e-11
RS0925 37.15 118.76 5.188e-11
RS0926 37.66 118.64 5.853e-11
RS0927 10.33 81.65 8.293e-08
RS0928 10.89 82.59 5.068e-10
RS0929 9.79 81.74 2.309e-08
RS0930 10.14 80.44 3.242e-10
RS0931 9.62 82.32 1.428e-09
RS0932 11.83 80.94 6.779e-10
RS0933 12.08 82.06 7.095e-10
RS0934 9.84 80.78 1.209e-08
RS0935 10.97 81.38 9.322e-10
RS0936 10.78 80.29 7.589e-10
RS0937 10.61 80.23 5.926e-10
RS0938 12.43 81.29 6.058e-10
RS0939 11.42 81.07 6.706e-10
RS0940 10.28 79.55 6.799e-10
RS0941 9.21 81.27 1.535e-08
RS0942 10.64 81.14 1.283e-09
RS0943 8.65 81.97 5.971e-10
RS0944 10.51 82.83 2.752e-10
RS0945 103.60 90.32 1.151e-09
RS0946 103.61 90.47 1.266e-11
RS0947 103.51 90.30 3.108e-11
RS0948 103.55 90.30 8.282e-12
RS0949 103.56 90.47 1.934e-11
RS0950 103.57 90.35 6.811e-12
RS0951 103.49 90.37 1.030e-11
RS0952 103.76 90.40 1.539e-11
RS0953 103.56 90.17 1.219e-11
RS0954 244.48 160.05 2.402e-08
RS0955 246.51 160.22 1.137e-10
RS0956 243.53 159.80 1.564e-09
RS0957 243.76 160.07 9.830e-11
RS0958 242.78 159.39 5.258e-11
RS0959 242.04 160.41 1.397e-09
RS0960 246.37 159.74 1.115e-10
RS0961 245.52 160.00 1.398e-09
RS0962 243.12 159.55 6.450e-11
RS0963 244.30 160.52 2.173e-10
RS0964 246.67 159.67 5.909e-11
RS0965 242.18 159.52 4.755e-10
RS0966 242.47 160.22 5.768e-10
RS0967 245.39 159.82 1.800e-10
RS0968 241.84 159.93 1.714e-10
RS0969 244.84 158.91 1.281e-10
RS0970 244.06 159.67 6.884e-09
RS0971 243.27 160.51 1.398e-10
RS0972 242.52 160.46 9.143e-11
RS0973 246.24 160.03 2.414e-09
RS0974 244.63 159.37 9.544e-11
RS0975 137.87 49.80 1.649e-09
RS0976 138.17 49.98 2.651e-09
RS0977 136.95 50.18 1.135e-09
RS0978 137.92 49.28 2.309e-09
RS0979 198.69 117.05 1.143e-11
RS0980 198.71 117.13 1.784e-11
RS0981 198.76 117.09 7.408e-12
RS0982 224.22 39.56 1.033e-11
RS0983 224.13 39.51 2.819e-11
RS0984 224.14 39.55 1.652e-11
RS0985 224.09 39.51 1.482e-11
RS0986 147.59 161.42 8.952e-11
RS0987 147.77 161.83 1.501e-10
RS0988 147.47 161.59 5.048e-11
RS0989 146.76 161.94 3.890e-10
RS0990 185.16 120.38 8.083e-11
RS0991 1.42 77.21 3.147e-10
RS0992 1.40 77.23 1.366e-11
RS0993 2.88 22.13 2.053e-10
RS0994 277.80 33.11 1.278e-10
RS0995 277.92 33.52 2.148e-10
RS0996 277.11 33.03 3.276e-10
RS0997 106.51 103.32 2.324e-09
RS0998 106.24 103.22 2.264e-10
RS0999 106.31 103.21 2.069e-10
RS1000 106.22 103.16 6.474e-11
RS1001 106.83 103.14 2.229e-10
RS1002 106.53 103.54 1.248e-10
RS1003 227.96 91.81 1.989e-08
RS1004 228.11 91.70 1.277e-10
RS1005 227.64 91.57 3.707e-11
RS1006 228.05 91.62 1.170e-10
RS1007 228.17 91.49 1.916e-10
RS1008 228.57 91.75 2.004e-10
RS1009 227.93 92.05 6.446e-11
RS1010 227.77 91.99 3.384e-11
RS1011 227.85 92.20 1.003e-10
RS1012 227.91 91.60 1.713e-10
RS1013 44.38 35.71 2.728e-09
RS1014 44.07 35.77 2.266e-11
RS1015 44.61 35.68 3.349e-11
RS1016 44.57 35.66 6.533e-12
RS1017 44.27 35.82 4.265e-12
RS1018 44.41 35.76 3.010e-11
RS1019 44.47 35.72 1.969e-11
RS1020 44.63 35.81 1.070e-11
RS1021 44.17 35.81 2.611e-11
RS1022 44.74 35.77 3.129e-11
RS1023 44.48 35.67 1.937e-11
RS1024 44.80 35.73 9.751e-12
RS1025 44.25 35.89 2.704e-11
RS1026 205.61 124.44 2.703e-07
RS1027 205.21 125.03 3.016e-09
RS1028 206.68 124.45 2.271e-09
RS1029 204.13 125.08 2.228e-09
RS1030 205.23 124.01 1.618e-09
RS1031 207.69 125.25 3.833e-09
RS1032 205.50 122.73 4.300e-09
RS1033 203.65 124.17 1.536e-09
RS1034 205.05 122.92 1.114e-09
RS1035 204.56 125.34 1.826e-09
RS1036 334.99 149.86 1.121e-11
RS1037 334.97 149.92 1.953e-11
RS1038 284.69 36.87 6.722e-11
RS1039 284.70 36.81 7.954e-11
RS1040 284.84 36.70 2.423e-11
RS1041 81.54 133.85 1.152e-08
RS1042 81.56 132.82 8.691e-11
RS1043 82.59 134.02 3.928e-11
RS1044 82.34 134.58 8.386e-11
RS1045 80.72 133.25 6.930e-11
RS1046 80.56 133.91 1.770e-09
RS1047 81.98 134.30 1.773e-10
RS1048 80.96 132.92 4.272e-11
RS1049 81.23 132.90 8.589e-11
RS1050 82.72 133.62 8.215e-11
RS1051 82.38 133.79 5.361e-11
RS1052 82.11 133.86 8.819e-11
RS1053 82.17 134.25 1.083e-09
RS1054 81.22 134.85 5.035e-11
RS1055 81.51 133.90 3.946e-11
RS1056 82.19 133.23 7.405e-11
RS1057 80.64 134.60 2.080e-10
RS1058 81.39 132.88 1.404e-10
RS1059 80.63 132.74 1.644e-10
RS1060 80.90 134.32 8.313e-11
RS1061 82.39 133.45 1.005e-10
RS1062 82.78 134.20 1.225e-09
RS1063 82.60 134.69 1.356e-10
RS1064 81.51 134.76 7.028e-11
RS1065 81.29 134.51 8.336e-11
RS1066 82.31 133.84 6.386e-11
RS1067 80.90 134.44 4.542e-11
RS1068 81.18 133.88 2.284e-09
RS1069 87.03 57.62 3.691e-10
RS1070 226.19 103.27 1.618e-09
RS1071 64.62 52.11 2.216e-11
RS1072 64.72 52.08 3.479e-11
RS1073 64.80 52.06 1.613e-11
RS1074 64.79 51.97 9.639e-12
RS1075 58.11 84.04 2.694e-09
RS1076 57.88 84.03 3.379e-11
RS1077 57.98 84.01 2.426e-11
RS1078 58.25 84.27 4.002e-10
RS1079 57.95 84.27 3.247e-10
RS1080 58.35 84.02 2.538e-10
RS1081 57.92 84.43 1.991e-11
RS1082 57.98 84.20 1.337e-11
RS1083 57.96 84.39 3.008e-11
RS1084 58.26 83.98 1.826e-11
RS1085 57.86 84.27 3.204e-11
RS1086 58.53 84.06 4.079e-11
RS1087 57.81 84.19 3.094e-10
RS1088 57.88 83.75 1.544e-11
RS1089 58.08 83.93 2.266e-09
RS1090 58.16 83.93 1.706e-09
RS1091 58.30 83.74 1.967e-11
RS1092 58.31 84.30 2.735e-11
RS1093 58.46 83.84 2.728e-11
RS1094 58.32 84.31 2.627e-11
RS1095 58.14 84.00 2.237e-10
RS1096 304.69 47.96 1.188e-08
RS1097 305.32 48.27 9.326e-11
RS1098 304.59 47.91 3.070e-11
RS1099 303.89 48.18 1.078e-10
RS1100 304.86 47.49 2.149e-11
RS1101 304.20 48.28 1.399e-10
RS1102 305.41 48.14 5.105e-11
RS1103 305.10 47.70 1.354e-09
RS1104 304.77 48.09 3.217e-09
RS1105 304.73 47.62 8.931e-11
RS1106 304.83 48.35 1.300e-09
RS1107 304.49 47.33 5.111e-11
RS1108 304.89 48.46 1.431e-10
RS1109 303.58 47.66 6.035e-11
RS1110 305.00 47.95 5.194e-11
RS1111 304.29 47.61 9.650e-11
RS1112 304.99 47.45 4.031e-11
RS1113 304.08 47.48 7.679e-11
RS1114 304.81 48.54 9.125e-11
RS1115 304.93 48.12 1.859e-11
RS1116 221.26 88.32 4.071e-09
RS1117 220.98 87.98 1.879e-11
RS1118 221.16 88.32 1.438e-11
RS1119 221.38 88.11 5.058e-11
RS1120 221.26 88.19 1.204e-09
RS1121 220.93 88.20 4.436e-11
RS1122 221.07 88.32 4.707e-11
RS1123 221.29 88.40 9.788e-10
RS1124 221.28 88.61 5.394e-11
RS1125 221.25 88.32 3.611e-11
RS1126 221.08 88.16 1.472e-11
RS1127 221.63 88.34 5.451e-11
RS1128 221.66 88.24 2.565e-11
RS1129 221.38 88.57 2.531e-11
RS1130 221.16 88.52 4.413e-11
RS1131 221.08 88.60 2.357e-11
RS1132 130.89 49.95 1.227e-10
RS1133 280.61 81.25 6.661e-09
RS1134 280.62 81.39 2.005e-11
RS1135 280.76 81.40 1.470e-11
RS1136 280.34 81.33 1.754e-11
RS1137 280.78 80.98 3.257e-11
RS1138 280.59 81.12 7.029e-11
RS1139 280.92 81.39 2.030e-11
RS1140 280.70 81.04 4.613e-11
RS1141 280.72 81.22 2.732e-11
RS1142 280.78 81.46 2.610e-11
RS1143 280.28 81.32 1.163e-11
RS1144 280.62 81.21 5.844e-11
RS1145 124.59 95.04 3.628e-10
RS1146 78.45 150.59 1.856e-09
RS1147 78.64 150.72 2.011e-11
RS1148 78.35 150.63 6.844e-10
RS1149 78.51 150.33 1.065e-11
RS1150 78.81 150.79 1.885e-10
RS1151 78.04 150.85 2.251e-11
RS1152 78.75 150.63 2.205e-11
RS1153 78.77 150.77 5.883e-12
RS1154 78.54 150.32 4.439e-12
RS1155 78.34 150.50 1.120e-11
RS1156 78.79 150.44 2.561e-11
RS1157 78.22 150.37 1.160e-11
RS1158 78.48 150.50 6.478e-12
RS1159 78.03 150.40 1.952e-11
RS1160 79.21 150.59 1.337e-11
RS1161 78.72 150.71 9.195e-12
RS1162 78.31 150.35 9.004e-12
RS1163 78.69 150.63 3.067e-10
RS1164 78.99 150.50 2.156e-11
RS1165 78.43 150.78 1.698e-11
RS1166 78.11 150.48 1.361e-11
RS1167 78.17 150.50 7.781e-12
RS1168 78.16 150.71 1.210e-10
RS1169 358.17 56.81 1.620e-08
RS1170 357.96 56.63 5.034e-11
RS1171 357.84 56.63 3.316e-11
RS1172 357.73 56.68 8.889e-11
RS1173 357.67 57.09 8.568e-11
RS1174 358.51 57.27 8.816e-11
RS1175 357.61 56.40 1.497e-10
RS1176 357.91 56.92 8.531e-11
RS1177 358.13 56.86 1.434e-10
RS1178 358.11 57.02 6.874e-11
RS1179 358.37 57.05 5.521e-11
RS1180 358.55 57.11 9.252e-11
RS1181 29.30 127.03 8.233e-10
RS1182 298.94 52.20 4.180e-09
RS1183 299.33 52.46 9.149e-11
RS1184 299.11 52.48 1.181e-10
RS1185 299.38 52.24 1.022e-10
RS1186 298.97 52.08 5.260e-11
RS1187 298.89 52.38 1.296e-10
RS1188 298.71 52.40 6.564e-11
RS1189 299.27 52.29 1.407e-10
RS1190 61.77 21.96 2.001e-09
RS1191 61.66 22.15 1.454e-11
RS1192 61.68 22.06 2.327e-10
RS1193 61.49 21.94 8.510e-12
RS1194 62.35 21.91 3.195e-12
RS1195 61.52 22.03 1.403e-11
RS1196 61.36 21.99 1.311e-11
RS1197 61.67 21.99 2.738e-10
RS1198 61.74 21.97 6.196e-12
RS1199 61.51 21.91 1.525e-11
RS1200 61.73 22.03 4.801e-12
RS1201 61.77 21.85 2.638e-11
RS1202 62.03 21.90 8.358e-12
RS1203 61.25 21.84 8.574e-12
RS1204 61.74 22.06 4.378e-12
RS1205 299.39 53.09 1.135e-11
RS1206 299.38 52.99 4.399e-11
RS1207 18.70 98.73 3.439e-11
RS1208 261.13 119.02 2.271e-08
RS1209 260.54 118.70 1.363e-09
RS1210 261.78 118.75 4.157e-10
RS1211 261.80 119.02 1.336e-09
RS1212 261.65 119.26 2.054e-09
RS1213 261.84 119.05 1.013e-09
RS1214 244.34 72.34 8.169e-08
RS1215 243.86 72.81 8.923e-10
RS1216 244.39 71.05 1.538e-09
RS1217 244.46 72.81 6.933e-10
RS1218 245.46 72.79 3.501e-10
RS1219 245.32 71.86 5.273e-10
RS1220 243.78 72.27 4.279e-10
RS1221 245.19 72.32 4.520e-10
RS1222 244.74 72.43 8.832e-10
RS1223 244.66 72.01 7.929e-10
RS1224 245.01 71.86 5.144e-10
RS1225 48.47 85.32 5.760e-11
RS1226 39.70 59.59 2.185e-10
RS1227 306.12 115.60 8.538e-10
RS1228 232.62 68.21 1.193e-10
RS1229 134.60 88.04 6.234e-10
RS1230 134.73 88.15 8.240e-12
RS1231 134.61 88.08 2.339e-11
RS1232 134.70 88.07 1.121e-11
RS1233 134.67 88.05 1.430e-11
RS1234 134.70 87.91 2.293e-11
RS1235 134.68 87.98 1.301e-11
RS1236 134.67 88.01 2.687e-11
RS1237 68.47 119.91 1.110e-08
RS1238 68.35 119.91 6.768e-11
RS1239 67.83 119.63 1.811e-10
RS1240 68.28 120.11 3.351e-09
RS1241 67.74 120.08 9.436e-11
RS1242 68.18 119.34 1.347e-10
RS1243 68.71 119.74 1.263e-10
RS1244 68.49 119.40 9.411e-11
RS1245 68.33 120.17 1.663e-10
RS1246 67.83 120.01 1.024e-10
RS1247 68.16 119.70 3.155e-10
RS1248 68.75 119.60 7.478e-11
RS1249 68.39 120.06 1.270e-10
RS1250 31.17 110.25 1.350e-10
RS1251 357.15 98.69 9.878e-11
RS1252 357.20 98.61 6.300e-11
RS1253 357.37 98.67 6.429e-11
RS1254 357.23 98.58 4.879e-11
RS1255 98.95 38.97 1.079e-09
RS1256 90.53 103.78 1.304e-09
RS1257 90.27 103.72 7.860e-11
RS1258 90.30 103.79 1.041e-10
RS1259 90.35 103.75 3.391e-11
RS1260 90.45 103.68 4.633e-11
RS1261 90.55 103.95 2.890e-11
RS1262 38.28 110.39 1.639e-07
RS1263 36.73 110.70 1.131e-09
RS1264 39.19 108.64 1.418e-09
RS1265 39.59 111.24 3.164e-09
RS1266 39.13 111.36 7.971e-10
RS1267 39.22 111.26 1.535e-09
RS1268 40.10 109.92 1.900e-09
RS1269 38.09 111.19 2.584e-09
RS1270 40.07 110.63 1.495e-09
RS1271 6.64 160.63 4.052e-09
RS1272 6.31 160.57 3.168e-11
RS1273 5.94 160.65 1.186e-11
RS1274 5.94 160.82 4.161e-11
RS1275 7.41 160.72 7.092e-12
RS1276 6.21 160.90 2.470e-11
RS1277 5.61 160.64 1.576e-11
RS1278 6.02 160.60 1.440e-11
RS1279 6.08 160.53 5.706e-10
RS1280 6.12 160.65 7.551e-12
RS1281 6.85 160.37 1.163e-11
RS1282 5.53 160.63 2.682e-11
RS1283 6.45 160.75 2.328e-11
RS1284 5.97 160.51 1.909e-11
RS1285 7.54 160.62 1.354e-11
RS1286 5.77 160.73 1.607e-11
RS1287 7.34 160.64 3.347e-10
RS1288 5.82 160.70 2.436e-11
RS1289 91.87 64.74 1.456e-09
RS1290 92.07 64.89 1.051e-11
RS1291 91.80 64.59 1.099e-11
RS1292 91.87 64.72 5.806e-10
RS1293 91.64 64.61 9.180e-12
RS1294 91.69 64.93 6.797e-12
RS1295 92.02 64.62 7.502e-12
RS1296 92.05 64.96 1.071e-11
RS1297 91.85 64.57 1.330e-11
RS1298 92.02 64.91 2.105e-11
RS1299 91.99 64.49 1.856e-11
RS1300 91.73 64.55 1.650e-11
RS1301 91.61 64.54 1.625e-11
RS1302 91.85 64.45 1.347e-11
RS1303 92.04 64.84 8.654e-12
RS1304 92.08 64.76 7.791e-12
RS1305 91.99 64.55 8.636e-12
RS1306 91.70 64.80 1.866e-11
RS1307 229.59 55.93 4.952e-09
RS1308 229.64 55.87 2.119e-11
RS1309 229.70 56.23 2.527e-11
RS1310 229.46 56.18 8.383e-11
RS1311 229.46 56.06 8.773e-10
RS1312 229.64 55.67 3.541e-11
RS1313 229.51 55.89 1.666e-11
RS1314 229.78 55.72 4.120e-11
RS1315 229.29 55.96 4.667e-11
RS1316 229.50 55.92 3.536e-11
RS1317 229.39 55.91 4.843e-11
RS1318 229.57 56.24 1.858e-11
RS1319 31.44 110.88 1.798e-07
RS1320 32.32 110.14 4.417e-09
RS1321 31.49 113.52 2.590e-09
RS1322 29.64 111.13 1.930e-09
RS1323 30.26 111.56 1.701e-09
RS1324 29.24 109.83 3.267e-09
RS1325 33.46 109.88 1.923e-09
RS1326 30.19 110.55 1.415e-09
RS1327 31.24 111.39 1.707e-07
RS1328 30.15 111.80 2.105e-09
RS1329 33.27 112.82 1.871e-09
RS1330 67.01 78.58 1.719e-08
RS1331 66.16 78.74 1.787e-09
RS1332 67.70 78.42 1.387e-09
RS1333 66.40 78.64 3.851e-10
RS1334 66.96 78.59 7.952e-10
RS1335 67.02 79.23 8.373e-10
RS1336 173.42 118.57 2.866e-11
RS1337 173.52 118.54 8.224e-12
RS1338 173.44 118.52 1.642e-11
RS1339 352.75 49.34 4.058e-11
RS1340 352.75 49.33 3.090e-11
RS1341 170.65 87.90 6.098e-08
RS1342 171.32 87.98 2.091e-09
RS1343 171.46 88.76 1.289e-09
RS1344 2.16 68.52 4.826e-11
RS1345 2.26 68.52 2.469e-11
RS1346 2.30 68.43 3.002e-11
RS1347 2.17 68.50 1.685e-11
RS1348 276.22 57.86 2.335e-09
RS1349 275.94 57.75 1.101e-10
RS1350 276.03 57.76 4.169e-11
RS1351 276.02 57.67 1.053e-10
RS1352 276.25 57.72 6.622e-11
RS1353 190.43 59.52 1.863e-09
RS1354 190.53 59.53 6.518e-11
RS1355 190.19 59.65 4.892e-11
RS1356 190.44 59.49 5.426e-11
RS1357 190.71 59.56 9.074e-11
RS1358 190.56 59.34 6.847e-11
RS1359 330.54 130.00 4.657e-09
RS1360 331.25 130.30 3.122e-11
RS1361 329.90 130.03 5.505e-10
RS1362 329.96 129.75 2.384e-11
RS1363 331.08 129.82 7.882e-11
RS1364 330.25 129.69 1.295e-11
RS1365 330.18 129.78 6.199e-11
RS1366 329.80 129.94 2.725e-11
RS1367 330.76 129.59 3.368e-11
RS1368 330.58 130.26 1.452e-11
RS1369 330.06 130.28 6.912e-10
RS1370 331.13 129.56 2.014e-11
RS1371 330.52 130.09 4.017e-09
RS1372 330.17 130.02 8.309e-10
RS1373 330.39 129.68 4.126e-11
RS1374 330.12 130.34 7.258e-11
RS1375 330.04 129.52 2.805e-11
RS1376 331.35 130.11 3.448e-11
RS1377 330.50 130.13 1.771e-11
RS1378 329.67 130.17 3.361e-11
RS1379 331.27 129.84 3.867e-11
RS1380 329.61 129.75 2.741e-11
RS1381 331.18 130.18 3.801e-10
RS1382 329.72 130.30 3.366e-11
RS1383 331.08 129.54 5.087e-11
RS1384 330.18 129.63 2.271e-11
RS1385 331.46 130.04 9.069e-12
RS1386 330.22 130.39 3.161e-11
RS1387 330.31 129.85 1.314e-11
RS1388 331.00 130.00 1.110e-09
RS1389 331.32 129.56 1.355e-11
RS1390 135.96 151.22 7.079e-09
RS1391 136.44 151.57 8.926e-11
RS1392 136.82 151.20 9.758e-10
RS1393 135.68 150.83 5.604e-11
RS1394 137.21 151.26 4.702e-11
RS1395 136.66 151.07 8.587e-11
RS1396 134.87 151.26 4.665e-10
RS1397 136.72 151.27 4.980e-11
