Name Equat Polar BlueF GreenF RedF Size RadialVelocity
DG2173 167.8351 117.1106 1.599e-16 1.138e-16 4.874e-17 214.0911 324.95
DG2174 168.1095 116.812 1.207e-16 1.083e-16 4.324e-17 166.4292 324.57
DG2175 168.0213 116.8263 1.48e-16 1.099e-16 5.642e-17 174.9013 325.65
DG2177 186.5241 110.3217 3.047e-17 2.223e-17 8.227e-18 120.9608 1475.77
DG2178 186.5807 110.2143 1.052e-17 7.811e-18 4.356e-18 51.5532 1476.85
DG2179 186.375 110.3089 1.159e-17 8.825e-18 3.777e-18 45.6274 1475.16
DG2180 186.5995 110.4081 9.67e-18 7.699e-18 3.708e-18 38.2515 1477.83
DG2181 186.6032 110.4332 1.005e-17 7.691e-18 3.798e-18 39.2908 1474.84
DG2182 186.6566 110.3259 1.09e-17 8.731e-18 4.386e-18 46.5946 1477.13
DG2183 186.6852 110.374 1.003e-17 8.181e-18 3.94e-18 47.0833 1473.26
DG2184 186.4451 110.2245 6.536e-18 6.493e-18 2.94e-18 51.983 1475.97
DG2185 186.6224 110.4444 1.043e-17 8.728e-18 4e-18 49.4733 1477.75
DG2186 186.5509 110.3116 1.114e-17 8.814e-18 4.148e-18 47.4037 1476.64
DG2214 135.0618 58.572 7.785e-17 6.301e-17 2.836e-17 127.4316 532.01
DG2215 135.429 57.7176 7.099e-17 5.793e-17 2.256e-17 138.3356 523.63
DG2220 135.4119 58.22 4.832e-17 3.834e-17 1.686e-17 153.5135 525.7
DG2222 135.1412 58.2206 6.095e-17 5.47e-17 2.301e-17 112.4229 533.04
DG2223 135.2209 59.656 7.117e-17 5.212e-17 2.394e-17 112.3495 527.63
DG2272 190.3322 123.1742 1.414e-17 1.059e-17 5.254e-18 64.9013 996.31
DG2425 213.5559 72.7211 1.255e-16 9.468e-17 3.29e-17 231.3077 661.32
DG2426 214.0347 72.7873 3.197e-17 2.673e-17 1.257e-17 134.7539 655.35
DG2427 213.3239 73.4413 5.274e-17 4.086e-17 1.876e-17 134.7344 660.69
DG2428 213.4761 72.0646 4.922e-17 4.457e-17 1.787e-17 106.2363 661.5
DG2429 213.9924 72.5569 5.095e-17 4.116e-17 1.65e-17 110.1659 660.83
DG2430 213.6373 72.5767 3.663e-17 2.886e-17 1.313e-17 184.9302 661.28
DG2431 213.8744 72.8391 4.819e-17 4.228e-17 1.686e-17 123.6439 656.95
DG2432 212.9125 72.6776 3.072e-17 2.879e-17 1.166e-17 125.1239 656.37
DG2433 213.7232 72.5588 4.972e-17 3.7e-17 1.716e-17 97.1345 660.65
DG2434 213.2678 72.32 5.628e-17 4.05e-17 1.882e-17 111.8177 658.05
DG2435 213.1207 72.4416 5.226e-17 4.464e-17 2.014e-17 104.8627 660.2
DG2436 213.2276 72.474 4.862e-17 3.653e-17 1.724e-17 126.08 657.2
DG2437 213.0031 73.0601 4.892e-17 4.703e-17 1.903e-17 105.6065 659.63
DG2438 212.8694 72.8162 4.819e-17 4.352e-17 1.866e-17 111.2942 654.75
DG2439 213.4332 72.5474 4.884e-17 3.708e-17 1.641e-17 91.158 659.58
DG2440 213.7538 72.5737 5.037e-17 4.225e-17 1.86e-17 110.1525 656.21
DG2446 192.4196 120.2633 1.685e-17 1.566e-17 6.869e-18 149.453 886.47
DG2447 192.5321 120.219 3.895e-17 3.057e-17 1.264e-17 68.3622 883.67
DG2448 192.5412 120.4723 2.729e-17 2.342e-17 9.215e-18 67.5659 885.19
DG2449 192.271 120.1241 2.817e-17 2.295e-17 1.196e-17 92.8356 885.88
DG2450 192.5555 120.3587 3.09e-17 2.755e-17 1.081e-17 84.1901 886.01
DG2451 192.5145 120.5137 2.627e-17 2.202e-17 1.013e-17 77.0486 883.7
DG2452 192.1905 120.1307 3.135e-17 2.386e-17 1.082e-17 79.0955 884.14
DG2502 172.1427 70.6622 1.765e-17 1.541e-17 7.172e-18 54.8081 1045.2
DG2503 172.1753 70.6407 1.923e-17 1.578e-17 6.8e-18 70.3201 1044.59
DG2666 172.9048 83.0466 1.299e-17 9.916e-18 4.62e-18 102.3574 1173.59
DG2667 173.0077 83.1523 1.684e-17 1.254e-17 5.719e-18 58.8535 1173.23
DG2668 172.9965 83.0553 1.707e-17 1.211e-17 6.202e-18 68.7533 1174.99
DG2669 172.8236 83.0824 1.485e-17 1.279e-17 5.13e-18 48.0292 1173.43
DG2670 172.9876 83.037 1.622e-17 1.112e-17 5.739e-18 50.6942 1175.2
DG2671 172.7548 82.9656 1.545e-17 1.198e-17 5.684e-18 56.6787 1172.48
DG2672 194.6699 63.4608 1.021e-15 8.254e-16 2.558e-16 171.0093 211.04
DG2673 193.5824 63.1384 3.202e-16 2.714e-16 1.081e-16 543.3597 215.71
DG2674 196.6454 62.9688 3.616e-16 3.088e-16 1.323e-16 328.1792 209.31
DG2675 191.3474 64.3743 3.881e-16 3.521e-16 1.605e-16 361.7567 215.64
DG2676 193.2154 64.5215 4.082e-16 3.03e-16 1.421e-16 388.4313 210.31
DG2677 194.6627 63.794 3.54e-16 3.096e-16 1.265e-16 333.3722 209.49
DG2678 192.7578 64.9618 3.657e-16 3.485e-16 1.357e-16 297.088 214.74
DG2679 196.8533 63.6912 4.045e-16 3.179e-16 1.361e-16 273.6252 214.63
DG2680 191.8187 63.8855 3.996e-16 3.162e-16 1.514e-16 341.6877 215.46
DG2681 193.2338 62.5131 4.543e-16 3.378e-16 1.474e-16 311.0908 215.92
DG2682 194.602 62.7457 3.637e-16 3.108e-16 1.271e-16 597.7332 215.48
DG2683 194.9415 64.8324 3.442e-16 2.939e-16 1.241e-16 598.0886 212.12
DG2684 196.5042 63.8972 4.555e-16 3.768e-16 1.681e-16 337.105 211.46
DG2685 194.6796 64.1274 3.01e-16 2.43e-16 1.059e-16 756.2186 212.17
DG2686 195.8393 62.2927 4.081e-16 3.699e-16 1.428e-16 326.7581 216.39
DG2687 191.8816 63.9305 4.058e-16 3.567e-16 1.643e-16 375.6905 211.25
DG2688 194.744 64.9647 4.163e-16 3.508e-16 1.714e-16 330.9406 210.1
DG2689 195.0424 64.6356 3.957e-16 3.05e-16 1.284e-16 287.5478 210.92
DG2690 194.5567 65.6591 4.05e-16 3.04e-16 1.349e-16 286.6562 208.83
DG2691 193.0882 65.6155 4.572e-16 3.577e-16 1.476e-16 297.6851 210.9
DG2692 191.7678 64.2205 5.972e-16 4.32e-16 1.636e-16 340.9759 209.78
DG2724 189.053 114.173 1.004e-17 7.778e-18 3.632e-18 55.7181 1235.23
DG2746 151.9054 70.4448 1.817e-17 1.526e-17 6.178e-18 142.4315 895.88
DG2747 151.9052 70.5061 1.842e-17 1.416e-17 6.656e-18 93.6601 895.22
DG2748 151.8599 70.3949 2.531e-17 2.21e-17 9.953e-18 67.776 893.98
DG2749 151.7962 70.4882 2.692e-17 2.183e-17 8.257e-18 66.0642 894.13
DG2750 151.9803 70.6539 2.204e-17 2.047e-17 8.539e-18 66.1659 896.64
DG2751 152.0494 70.4682 3.776e-17 2.927e-17 1.096e-17 75.8457 897.21
DG2752 152.0497 70.2981 2.772e-17 2.208e-17 1.029e-17 80.8887 895.3
DG2753 151.7855 70.3271 2.664e-17 2.219e-17 8.679e-18 82.6953 893.97
DG2771 183.7317 115.5966 6.787e-16 4.726e-16 2.094e-16 1581.2339 150.21
DG2772 183.299 115.8718 9.634e-16 7.83e-16 3.703e-16 510.1316 151.83
DG2773 182.344 116.5763 9.383e-16 7.223e-16 3.394e-16 553.2164 154.2
DG2774 183.3787 116.9221 9.372e-16 7.692e-16 3.371e-16 384.836 153.78
DG2775 184.3417 113.8814 9.514e-16 8.187e-16 3.606e-16 441.2794 152.92
DG2776 185.6197 115.5067 8.67e-16 7.018e-16 2.94e-16 378.2645 149.99
DG2777 184.3397 113.949 8.66e-16 6.957e-16 3.118e-16 398.4879 151.75
DG2778 182.5935 115.3818 9.46e-16 7.499e-16 3.124e-16 423.5777 150.13
DG2779 182.4416 117.2261 9.612e-16 8.047e-16 3.391e-16 469.3276 150.31
DG2898 189.1419 128.1954 3.572e-16 2.638e-16 9.193e-17 319.3363 358.75
DG2899 189.2088 127.1914 1.359e-16 1.162e-16 5.498e-17 206.8865 358.52
DG2900 188.7529 127.9425 1.324e-16 1.102e-16 5.1e-17 197.7217 357.67
DG2901 189.8274 127.3287 1.054e-16 9.231e-17 3.381e-17 226.7123 357.53
DG2902 188.3109 127.8293 1.391e-16 1.235e-16 5.546e-17 202.9683 362.36
DG2903 189.9987 128.5608 1.315e-16 1.063e-16 5.278e-17 176.1657 358.69
DG2904 189.039 128.7725 1.47e-16 1.151e-16 5.007e-17 176.7894 361.67
DG2905 190.5229 127.5133 1.408e-16 1.257e-16 5.666e-17 192.296 357.59
DG2906 189.2464 128.371 1.475e-16 1.3e-16 5.24e-17 187.2308 358.69
DG2907 190.2267 128.4668 1.374e-16 1.19e-16 5.212e-17 170.9203 357.28
DG2908 188.4961 128.634 1.386e-16 1.055e-16 4.637e-17 201.1222 357.51
DG2909 188.4547 128.1239 9.952e-17 8.529e-17 3.808e-17 194.9281 359.54
DG2910 188.8392 128.7528 1.312e-16 9.889e-17 4.661e-17 168.909 358.07
DG2911 187.754 127.9277 1.655e-16 1.286e-16 5.746e-17 179.3273 357.63
DG2912 189.5915 128.1385 9.284e-17 7.711e-17 3.421e-17 183.9971 357.83
DG3012 155.4944 125.9478 7.334e-18 5.916e-18 2.797e-18 93.9332 1492.24
DG3013 155.3238 125.9038 1.415e-17 1.122e-17 4.389e-18 45.5399 1494.46
DG3014 155.4351 125.8005 6.079e-18 5.624e-18 2.825e-18 47.0538 1493.09
DG3015 155.3596 125.8624 9.336e-18 7.701e-18 3.564e-18 40.273 1492.91
DG3016 155.5178 125.7841 1.123e-17 8.553e-18 3.796e-18 43.4109 1492.4
DG3017 155.5729 125.9169 1.01e-17 8.48e-18 3.667e-18 54.2222 1494.47
DG3018 155.7225 125.9873 1.015e-17 8.305e-18 3.672e-18 42.706 1492.56
DG3019 155.6095 125.9472 9.14e-18 7.182e-18 3.484e-18 39.5908 1492.57
DG3060 161.8196 132.8516 1.114e-15 9.525e-16 4.102e-16 553.9831 159.74
DG3078 188.8974 120.4713 8.202e-17 5.773e-17 1.99e-17 261.6212 882.59
DG3079 188.6625 120.2331 3.194e-17 2.516e-17 1.134e-17 85.0661 884.64
DG3080 188.6112 120.6464 3.131e-17 2.461e-17 1.181e-17 78.7281 881.09
DG3081 189.2283 120.5303 2.859e-17 2.315e-17 1.044e-17 68.9745 881.28
DG3082 189.1226 120.6979 2.967e-17 2.431e-17 1.052e-17 94.1224 882.16
DG3083 189.2683 120.4477 3.114e-17 2.494e-17 1.203e-17 82.5632 884.62
DG3084 189.0375 120.6442 3.831e-17 2.955e-17 1.336e-17 70.1256 882.23
DG3085 188.9192 120.7292 3.28e-17 2.636e-17 1.163e-17 79.7228 881.51
DG3086 188.5543 120.3655 2.002e-17 1.64e-17 7.118e-18 92.2836 883.81
DG3087 188.5517 120.1666 3.096e-17 2.1e-17 9.384e-18 77.5005 881.87
DG3245 192.2014 112.9163 2.143e-17 1.752e-17 8.297e-18 118.1952 834.87
DG3246 192.3357 112.7212 2.608e-17 2.281e-17 9.147e-18 57.3622 834.56
DG3247 192.1249 112.8127 2.851e-17 2.084e-17 9.808e-18 67.4769 835.98
DG3248 192.1211 112.9086 1.994e-17 1.672e-17 7.925e-18 82.6041 836.65
DG3249 192.204 113.1353 2.941e-17 2.315e-17 9.657e-18 63.5166 835.66
DG3250 192.321 112.8405 2.722e-17 2.172e-17 9.296e-18 76.416 837.4
DG3262 169.4903 67.3832 3.001e-17 2.157e-17 8.084e-18 157.3159 1447.31
DG3263 169.4129 67.346 9.478e-18 8.263e-18 3.765e-18 44.6451 1441.61
DG3264 169.6019 67.4319 9.185e-18 7.779e-18 3.799e-18 43.7293 1450.97
DG3265 169.2885 67.1014 1.55e-17 1.222e-17 5.092e-18 38.2457 1449.57
DG3266 168.9943 67.2361 1.02e-17 8.554e-18 3.633e-18 43.9784 1444.61
DG3267 169.4425 67.5001 6.812e-18 6.101e-18 2.648e-18 98.7031 1446.38
DG3268 169.8651 67.6616 1.063e-17 9.687e-18 4.01e-18 53.7838 1452.14
DG3269 169.354 67.4341 1.019e-17 9.354e-18 3.567e-18 54.944 1451.77
DG3270 169.6429 67.2707 7.886e-18 5.569e-18 2.604e-18 65.0456 1443.09
DG3271 169.3656 67.1114 6.745e-18 5.688e-18 2.73e-18 68.4374 1439.65
DG3272 169.3569 67.896 1.23e-17 9.426e-18 3.865e-18 43.6951 1443.18
DG3273 169.8466 66.9301 9.49e-18 8.302e-18 3.565e-18 46.9632 1446.73
DG3274 169.261 67.6186 7.473e-18 6.963e-18 2.767e-18 72.318 1441.09
DG3275 169.4736 67.2898 6.793e-18 5.485e-18 2.647e-18 89.0557 1446.09
DG3276 169.5933 66.9941 1.115e-17 9.586e-18 4.546e-18 42.9943 1449.91
DG3277 169.9887 67.5276 1.182e-17 8.805e-18 3.931e-18 54.8942 1445.82
DG3278 169.6499 67.3097 7.135e-18 5.736e-18 2.676e-18 92.3888 1451.1
DG3279 169.1385 67.3384 7.143e-18 5.449e-18 2.701e-18 68.285 1449.7
DG3280 169.6778 66.9838 1.143e-17 9.19e-18 4.094e-18 51.1743 1446.58
DG3281 169.7207 67.3519 7.299e-18 5.571e-18 2.744e-18 51.0115 1446.91
DG3282 169.0335 67.377 9.434e-18 9e-18 3.916e-18 41.8325 1449.77
DG3283 169.8528 67.4395 1.096e-17 8.573e-18 4.342e-18 49.5695 1449.69
DG3284 169.586 67.6556 7.157e-18 5.981e-18 2.898e-18 46.7431 1450.85
DG3285 169.2956 67.3521 1.525e-17 1.172e-17 5.165e-18 45.4324 1444.2
DG3286 169.4439 66.9485 1.027e-17 8.317e-18 3.895e-18 41.6011 1451.17
DG3287 169.2505 66.9105 7.247e-18 5.869e-18 2.821e-18 52.0485 1445.01
DG3288 169.5604 66.9479 1.055e-17 9.375e-18 4.415e-18 46.6495 1449.65
DG3289 169.4288 67.1813 1.066e-17 8.704e-18 3.792e-18 40.1362 1445.18
DG3290 169.1165 67.1848 6.844e-18 5.792e-18 2.42e-18 57.9057 1449.03
DG3291 169.1608 67.532 1.076e-17 9.777e-18 4.498e-18 41.058 1450.4
DG3292 169.6907 67.473 1.151e-17 8.315e-18 4.71e-18 50.1996 1446.18
DG3293 169.2644 67.3382 1.179e-17 9.128e-18 4.108e-18 45.1001 1449.58
DG3294 170.0038 67.5739 1.112e-17 1.009e-17 4.422e-18 43.7274 1440.36
DG3295 169.2183 67.2914 9.43e-18 8.191e-18 3.52e-18 40.5078 1439.75
DG3426 166.3598 69.0947 1.212e-15 1.041e-15 4.758e-16 526.6667 118.81
DG3427 166.7329 68.4347 1.217e-15 9.985e-16 4.302e-16 644.4527 119.25
DG3428 167.7084 69.8558 1.124e-15 9.204e-16 3.61e-16 545.8964 118.81
DG3429 166.8993 68.8952 1.336e-15 1.083e-15 4.676e-16 613.5314 120.11
DG3454 222.007 117.4468 7.65e-18 6.462e-18 2.955e-18 31.4382 1683.79
DG3455 221.9841 117.5189 8.78e-18 7.559e-18 3.622e-18 37.4432 1684.55
DG3456 221.984 117.5019 6.019e-18 5.036e-18 2.749e-18 59.9566 1684.74
DG3457 221.9761 117.5536 1.208e-17 9.314e-18 3.692e-18 41.2249 1684.0
DG3458 194.9005 63.4855 1.482e-17 1.3e-17 5.248e-18 74.632 923.51
DG3463 173.5953 106.4437 1.657e-16 1.344e-16 6.016e-17 337.1717 273.34
DG3464 173.591 106.3247 2.683e-16 2.015e-16 9.481e-17 236.2223 273.4
DG3465 173.5466 106.3838 2.856e-16 2.293e-16 1.114e-16 285.3142 273.46
DG3480 199.1786 132.5036 1.167e-17 9.678e-18 4.52e-18 41.5304 1473.02
DG3481 199.2489 132.5885 1.165e-17 9.62e-18 3.99e-18 58.1672 1472.33
DG3482 199.2702 132.4993 1.514e-17 1.342e-17 5.148e-18 45.4518 1472.33
DG3546 210.7866 77.8628 1.666e-17 1.385e-17 6.423e-18 79.0836 1187.8
DG3547 210.6933 77.8877 1.566e-17 1.2e-17 5.927e-18 50.9463 1187.34
DG3548 210.7492 77.9363 1.363e-17 1.154e-17 5.205e-18 56.3627 1188.16
DG3549 210.7195 78.0099 1.07e-17 7.381e-18 3.924e-18 73.3697 1188.99
DG3630 198.2881 66.0145 1.488e-16 1.135e-16 3.857e-17 255.6807 543.59
DG3631 198.2598 67.1596 5.781e-17 4.429e-17 1.855e-17 109.059 549.29
DG3632 198.7024 65.5319 6.719e-17 5.318e-17 2.484e-17 113.8716 544.97
DG3633 198.7192 65.0991 6.083e-17 5.064e-17 2.394e-17 125.624 542.65
DG3634 198.777 66.2497 4.497e-17 3.932e-17 1.781e-17 205.9032 546.82
DG3635 197.5982 66.4465 6.082e-17 4.794e-17 1.9e-17 102.6449 545.16
DG3636 198.8974 66.9104 4.123e-17 3.24e-17 1.435e-17 113.8645 544.99
DG3637 198.6721 66.6807 5.023e-17 4.781e-17 1.948e-17 109.4359 548.96
DG3638 197.876 65.0885 5.927e-17 4.839e-17 2.184e-17 95.0952 549.93
DG3639 198.249 65.802 3.521e-17 2.931e-17 1.26e-17 145.311 549.08
DG3640 198.2095 66.0074 4.307e-17 3.255e-17 1.489e-17 177.1958 548.36
DG3641 198.6502 65.4624 5.373e-17 4.118e-17 1.815e-17 85.9155 548.94
DG3642 198.5378 65.8612 5.619e-17 4.42e-17 1.942e-17 99.1389 548.33
DG3643 197.3276 66.0128 5.534e-17 4.782e-17 2.047e-17 91.2713 544.03
DG3644 197.7387 65.4023 6.259e-17 4.518e-17 2.163e-17 114.4968 549.9
DG3645 197.658 66.8952 5.514e-17 4.373e-17 2.098e-17 115.7124 548.04
DG3646 198.8628 67.0118 6.473e-17 4.722e-17 2.269e-17 136.0412 550.37
DG3647 197.7227 66.4445 4.382e-17 3.569e-17 1.543e-17 158.7885 549.75
DG3648 197.5496 65.8639 3.829e-17 3.198e-17 1.406e-17 196.9039 546.09
DG3649 198.8761 65.5133 8.077e-17 7.081e-17 3.085e-17 116.4765 541.7
DG3650 197.188 65.9038 5.312e-17 4.203e-17 1.845e-17 96.4071 550.68
DG3651 198.8618 66.5153 6.426e-17 4.971e-17 2.393e-17 133.3158 545.9
DG3652 198.4709 66.0338 6.018e-17 4.894e-17 2.086e-17 125.4765 546.11
DG3653 198.5654 65.4995 8.126e-17 6.154e-17 2.392e-17 126.3491 547.18
DG3654 198.3291 67.1765 6.182e-17 5.224e-17 2.179e-17 111.9493 547.09
DG3655 198.633 65.7341 6.656e-17 5.389e-17 2.266e-17 116.2811 551.47
DG3766 169.7958 59.4367 5.699e-18 4.97e-18 2.193e-18 38.3709 1613.32
DG3767 210.2067 72.4109 1.293e-17 1.027e-17 4.989e-18 76.3312 1017.84
DG3925 220.8763 114.2916 5.506e-17 4.044e-17 1.813e-17 126.0137 510.42
DG3988 185.1006 68.8681 1.213e-16 8.367e-17 2.975e-17 297.6596 634.93
DG3989 184.9095 68.8253 4.207e-17 3.88e-17 1.665e-17 115.884 634.21
DG3990 184.7913 69.0315 4.804e-17 4.081e-17 1.71e-17 96.1172 635.92
DG3991 184.894 68.5568 5.781e-17 4.927e-17 1.908e-17 96.9465 634.42
DG3992 184.9133 69.3127 3.981e-17 3.338e-17 1.548e-17 94.7146 635.97
DG3993 185.3108 68.8006 4.307e-17 3.68e-17 1.664e-17 103.6811 634.19
DG3994 185.1991 69.2042 4.85e-17 4.054e-17 1.575e-17 108.3457 633.0
DG3995 184.9167 69.0989 4.434e-17 3.305e-17 1.62e-17 103.8989 633.2
DG3996 185.3063 68.8635 4.122e-17 3.756e-17 1.425e-17 94.9119 636.17
DG3997 185.2045 68.6047 4.616e-17 3.847e-17 1.647e-17 101.7718 634.67
DG4020 201.0086 71.2921 9.305e-18 8.018e-18 3.681e-18 57.0512 1256.45
DG4032 224.5584 117.0083 9.37e-17 7.434e-17 3.293e-17 438.9167 344.22
DG4033 224.7487 116.6506 1.354e-16 9.911e-17 4.557e-17 178.1919 344.48
DG4034 224.4209 117.1681 1.594e-16 1.345e-16 5.64e-17 187.1977 344.58
DG4036 224.9308 116.889 1.697e-16 1.538e-16 5.691e-17 190.1683 344.2
DG4037 224.9634 116.7957 1.455e-16 1.216e-16 5.145e-17 257.6004 346.38
DG4038 224.0564 116.6198 1.472e-16 1.234e-16 5.839e-17 210.9987 347.29
DG4039 224.0188 117.2669 9.727e-17 7.609e-17 3.638e-17 227.37 347.05
DG4040 224.576 116.8115 2.036e-16 1.529e-16 6.304e-17 194.9208 343.58
DG4041 170.4132 112.8502 1.249e-16 9.581e-17 4.388e-17 328.3595 330.18
DG4042 170.4505 112.9092 1.919e-16 1.55e-16 7.223e-17 210.0442 332.04
DG4043 169.9594 112.6367 1.619e-16 1.296e-16 5.836e-17 201.1606 330.6
DG4044 170.2613 112.7473 2.614e-16 2.006e-16 7.497e-17 204.6363 331.41
DG4045 170.8612 112.8611 1.778e-16 1.301e-16 6.681e-17 212.6538 329.86
DG4067 186.8814 131.4466 4.863e-17 3.574e-17 1.194e-17 97.1989 1158.27
DG4068 186.5249 131.7063 1.593e-17 1.377e-17 5.907e-18 50.242 1153.0
DG4069 186.9553 131.6964 1.771e-17 1.51e-17 7.179e-18 69.7962 1160.25
DG4070 186.7718 131.6116 1.198e-17 9.96e-18 4.073e-18 107.7746 1153.13
DG4071 186.3626 131.4013 2.531e-17 1.972e-17 8.758e-18 52.793 1152.97
DG4072 186.4296 131.0409 1.888e-17 1.508e-17 7.481e-18 62.2293 1154.24
DG4073 186.7623 131.4764 1.735e-17 1.406e-17 6.549e-18 64.6804 1157.37
DG4074 186.5893 131.6813 1.215e-17 9.612e-18 4.557e-18 98.7612 1157.72
DG4075 187.079 131.315 1.771e-17 1.408e-17 7.215e-18 64.1497 1154.02
DG4076 187.5975 131.4505 1.7e-17 1.464e-17 6.89e-18 63.8342 1153.59
DG4077 187.2346 131.2957 1.927e-17 1.408e-17 6.563e-18 62.0895 1154.29
DG4078 187.1398 131.7541 1.863e-17 1.612e-17 6.613e-18 61.8553 1155.75
DG4079 186.9683 131.9211 1.61e-17 1.336e-17 6.284e-18 58.6958 1154.74
DG4080 186.942 131.0944 1.7e-17 1.294e-17 6.269e-18 50.4989 1153.09
DG4081 186.7636 131.6295 1.756e-17 1.404e-17 6.346e-18 61.247 1153.96
DG4082 186.807 131.7321 1.774e-17 1.564e-17 6.682e-18 61.3575 1155.71
DG4083 186.8005 131.6115 1.291e-17 1.077e-17 5.153e-18 111.3432 1157.53
DG4084 186.9386 131.517 1.069e-17 9.146e-18 3.937e-18 65.8578 1157.26
DG4085 187.1248 130.9783 1.848e-17 1.57e-17 6.65e-18 65.5449 1158.01
DG4086 186.8565 131.5863 1.894e-17 1.441e-17 6.862e-18 66.2523 1160.36
DG4087 186.9221 131.1326 1.874e-17 1.494e-17 5.712e-18 78.0325 1157.14
DG4088 186.4848 131.6082 1.905e-17 1.431e-17 7.056e-18 63.2568 1158.84
DG4090 158.6698 55.4083 4.004e-16 2.712e-16 8.947e-17 502.814 372.9
DG4091 158.3095 55.5051 1.208e-16 1.166e-16 4.871e-17 150.781 372.72
DG4092 158.4026 55.1296 2.034e-16 1.576e-16 5.85e-17 179.4359 373.68
DG4093 158.6486 55.8186 1.419e-16 1.037e-16 5.031e-17 175.5318 370.26
DG4094 158.9181 55.1815 1.507e-16 1.239e-16 5.184e-17 196.2464 372.58
DG4095 158.6188 54.7142 1.446e-16 1.369e-16 5.183e-17 171.7697 370.79
DG4096 158.473 55.735 1.423e-16 9.808e-17 4.384e-17 155.6184 370.58
DG4097 158.7045 54.845 9.954e-17 8.297e-17 3.77e-17 192.8829 373.83
DG4098 158.3761 55.2512 1.373e-16 1.141e-16 5.013e-17 199.032 372.53
DG4099 158.2126 55.4875 1.514e-16 1.248e-16 5.343e-17 235.8971 374.03
DG4149 170.159 60.3105 5.284e-17 3.835e-17 1.423e-17 80.5686 1022.64
DG4150 170.5465 60.209 1.86e-17 1.577e-17 6.779e-18 59.2377 1024.11
DG4151 170.6654 60.1502 1.388e-17 1.162e-17 4.726e-18 66.1199 1027.72
DG4152 170.4171 60.5663 2.86e-17 2.148e-17 8.401e-18 60.4085 1027.88
DG4153 170.4385 60.5368 1.324e-17 1.201e-17 4.797e-18 71.775 1025.37
DG4154 170.5089 60.136 1.897e-17 1.49e-17 6.104e-18 57.4148 1027.97
DG4155 170.5921 60.4399 1.948e-17 1.579e-17 6.904e-18 61.9964 1023.71
DG4156 170.572 60.1902 1.81e-17 1.482e-17 6.722e-18 65.0159 1027.61
DG4157 169.6814 60.5526 1.378e-17 1.109e-17 4.815e-18 68.2539 1025.02
DG4158 170.2447 59.9908 1.874e-17 1.459e-17 7.397e-18 71.5411 1024.5
DG4159 170.0157 60.1792 1.312e-17 1.118e-17 4.648e-18 106.0247 1025.55
DG4160 170.5304 60.2508 2.035e-17 1.714e-17 7.774e-18 70.3998 1022.18
DG4161 169.7324 60.443 1.291e-17 1.051e-17 5.196e-18 91.6122 1028.18
DG4162 170.6922 60.5548 2.053e-17 1.787e-17 7.824e-18 58.4716 1025.14
DG4163 170.7546 60.1485 2.108e-17 1.643e-17 8.158e-18 64.5735 1022.76
DG4164 170.5413 60.1588 1.932e-17 1.575e-17 6.641e-18 59.363 1026.68
DG4165 170.1512 60.3092 1.325e-17 1.176e-17 4.782e-18 126.4632 1028.85
DG4166 170.3549 60.6235 1.925e-17 1.68e-17 7.076e-18 71.1996 1027.83
DG4167 170.5392 60.3322 1.293e-17 1.163e-17 4.715e-18 91.3832 1028.14
DG4168 169.9861 60.6587 2.104e-17 1.806e-17 7.371e-18 75.1629 1025.49
DG4169 170.4315 60.3142 2.143e-17 1.547e-17 7.655e-18 74.4062 1022.44
DG4170 170.369 60.4126 2.078e-17 1.817e-17 7.158e-18 69.9381 1027.46
DG4199 162.8821 84.1565 6.905e-18 5.468e-18 2.602e-18 61.5969 1476.06
DG4200 162.8798 84.1843 9.198e-18 7.555e-18 3.259e-18 46.5793 1475.84
DG4201 162.8129 84.135 1.029e-17 7.534e-18 3.698e-18 44.8522 1475.04
DG4202 162.8774 84.168 9.772e-18 7.939e-18 3.523e-18 39.4365 1476.0
DG4203 162.8203 84.072 1.072e-17 9.426e-18 4.11e-18 38.6104 1475.74
DG4242 182.4171 110.6389 1.935e-17 1.487e-17 6.29e-18 55.3637 1257.42
DG4243 182.4722 110.6466 1.363e-17 1.192e-17 5.544e-18 50.2529 1257.67
DG4354 156.0835 117.5435 6.318e-16 4.393e-16 1.566e-16 542.6908 322.95
DG4355 156.4857 116.6739 2.342e-16 2.031e-16 9.328e-17 244.1935 324.17
DG4356 155.5626 117.2656 2.32e-16 1.932e-16 9.169e-17 235.2217 322.47
DG4357 155.8144 117.6304 2.247e-16 1.88e-16 7.711e-17 224.5931 322.01
DG4358 155.5979 116.8727 2.147e-16 1.817e-16 7.869e-17 212.7134 324.44
DG4359 156.6653 116.8251 2.183e-16 1.962e-16 8.114e-17 257.818 325.49
DG4360 156.5759 116.443 2.275e-16 2.065e-16 8.178e-17 222.6162 321.06
DG4361 157.2617 117.8264 2.003e-16 1.628e-16 7.476e-17 205.43 319.97
DG4362 156.1626 116.7218 2.185e-16 1.676e-16 7.346e-17 251.0671 321.83
DG4363 156.7181 117.6296 2.317e-16 2.098e-16 9.096e-17 234.2707 321.19
DG4364 157.1803 117.1507 1.357e-16 1.324e-16 5.482e-17 251.8769 322.64
DG4365 156.1028 117.4586 1.6e-16 1.332e-16 5.59e-17 232.2724 321.95
DG4391 210.7665 105.3174 7.836e-16 6.448e-16 3.069e-16 548.853 83.54
