Name Equat Polar BlueF GreenF RedF Size RadialVelocity
DG1517 155.567 125.2976 8.855e-17 8.26e-17 3.372e-17 38.4155 1228.56
DG1518 155.6614 125.3783 6.231e-17 5.127e-17 2.313e-17 47.1245 1226.98
DG1519 156.1732 125.4875 8.631e-17 7.252e-17 3.859e-17 33.0561 1230.31
DG1520 156.2108 125.65 5.99e-17 5.599e-17 2.611e-17 62.3981 1233.46
DG1521 155.6994 125.3137 1.007e-16 8.674e-17 4.125e-17 44.4015 1233.67
DG1522 155.8771 125.5462 6.648e-17 5.522e-17 2.768e-17 84.8228 1231.99
DG1523 155.964 125.6747 7.484e-17 6.327e-17 2.955e-17 63.7728 1227.23
DG1524 155.747 125.6975 9.123e-17 8.073e-17 3.873e-17 35.4413 1228.88
DG1525 155.6725 125.4552 7.432e-17 6.631e-17 3.142e-17 61.7633 1230.72
DG1526 155.7732 125.4574 6.34e-17 5.235e-17 2.716e-17 70.4788 1230.71
DG1527 155.7606 125.4495 7.439e-17 5.693e-17 2.876e-17 63.6993 1226.29
DG1528 155.5467 125.6838 8.984e-17 8.591e-17 3.573e-17 35.6631 1227.59
DG1529 155.8371 125.8794 8.937e-17 7.976e-17 3.194e-17 29.8619 1233.46
DG1530 155.8813 125.2528 1.11e-16 8.397e-17 4.279e-17 38.2594 1234.97
DG1531 156.2822 125.2281 6.629e-17 5.754e-17 2.785e-17 49.0659 1232.97
DG1532 155.9597 125.5312 6.973e-17 5.956e-17 2.456e-17 80.6739 1229.73
DG1533 155.9867 125.6037 1.41e-16 1.076e-16 4.512e-17 41.5107 1226.29
DG1534 156.1539 125.2757 1.386e-16 1.166e-16 4.712e-17 36.2137 1233.53
DG1535 155.9044 125.2526 1.095e-16 8.502e-17 3.7e-17 41.7097 1232.91
DG1536 155.7219 125.1759 9.173e-17 8.208e-17 3.589e-17 35.7912 1233.82
DG1538 162.2351 73.9055 5.276e-15 4.727e-15 1.933e-15 341.2823 69.69
DG1539 162.149 74.0734 6.477e-15 5.026e-15 2.126e-15 327.5138 68.75
DG1540 162.4221 73.1402 8.24e-15 6.255e-15 2.609e-15 305.6766 68.12
DG1541 161.7341 74.0957 4.232e-15 3.085e-15 1.638e-15 518.7565 69.43
DG1683 177.9807 111.2363 2.405e-16 2.212e-16 1.021e-16 65.4052 762.59
DG1684 178.0757 111.332 2.268e-16 1.755e-16 8.409e-17 53.3743 761.24
DG1685 178.0424 111.2487 2.638e-16 2.214e-16 1.039e-16 62.4652 761.96
DG1686 199.9916 73.6031 1.016e-15 7.676e-16 2.758e-16 201.3219 614.21
DG1687 200.1832 73.3574 2.768e-16 2.251e-16 9.824e-17 102.2294 611.49
DG1688 199.8917 73.8383 3.826e-16 3.249e-16 1.642e-16 89.2378 612.1
DG1689 199.8634 73.7325 3.167e-16 2.911e-16 1.399e-16 75.936 613.82
DG1690 199.8708 73.7972 6.191e-26 1.732e-27 7.339e-33 99.1736 612.55
DG1691 200.0717 73.5616 4.854e-16 4.194e-16 1.707e-16 89.3375 614.02
DG1692 199.884 73.708 5.008e-16 3.873e-16 1.56e-16 73.4388 611.1
DG1693 199.881 73.3957 3.61e-16 2.767e-16 1.135e-16 78.7707 611.9
DG1694 200.0923 73.344 3.3e-16 2.861e-16 1.277e-16 77.6712 613.81
DG1695 200.2594 73.7715 6.331000000000001e-26 1.525e-27 7.941e-33 104.1858 610.41
DG1805 148.2595 107.1399 4.765e-15 3.853e-15 1.45e-15 218.0852 177.95
DG1806 148.356 107.5374 9.16e-26 2.51e-27 1.255e-32 313.4128 178.03
DG1807 168.7013 77.7197 6.492e-16 5.121e-16 2.368e-16 142.6254 371.23
DG1856 146.1758 95.5376 2.099e-15 1.564e-15 7.289e-16 211.0755 271.39
DG1857 146.1253 95.2978 1.789e-15 1.342e-15 6.463e-16 192.1828 269.83
DG1858 146.1939 95.5663 1.784e-15 1.435e-15 6.024e-16 178.2677 270.69
DG1859 146.1725 94.9247 1.872e-15 1.41e-15 6.506e-16 169.8797 270.4
DG1895 205.1571 120.0761 1.788e-14 1.226e-14 4.261e-15 514.8923 80.99
DG1896 206.4161 120.5012 1.188e-14 9.601e-15 4.097e-15 458.9484 81.62
DG1897 204.876 120.5835 1.169e-14 9.147e-15 3.979e-15 424.3353 82.41
DG1898 204.9611 120.9636 2.028e-25 5.331e-27 2.259e-32 534.3772 82.35
DG1936 185.1222 100.5353 3.612e-15 2.452e-15 1.119e-15 373.7207 150.54
DG2052 164.4619 69.3793 3.509e-16 3.348e-16 1.355e-16 185.8612 492.82
DG2053 164.1986 69.3523 5.529e-16 4.426e-16 2.167e-16 95.211 492.98
DG2054 164.6536 69.2138 6.192000000000001e-26 1.4799999999999999e-27 6.506999999999999e-33 115.8227 493.19
DG2055 164.3667 69.3042 5.191e-16 4.324e-16 2.155e-16 103.0077 493.03
DG2056 164.3243 69.292 5.283e-16 3.742e-16 1.723e-16 77.2462 494.71
DG2057 164.6522 69.2724 4.853e-16 3.633e-16 1.75e-16 84.1787 493.77
DG2067 168.671 103.1264 1.296e-15 1.009e-15 4.086e-16 125.4413 329.93
DG2068 168.8132 102.7349 8.635e-16 7.169e-16 2.909e-16 98.295 329.34
DG2069 168.5809 102.8278 5.548000000000001e-26 1.467e-27 7.049e-33 143.7013 329.37
DG2070 168.7428 103.0876 9.032e-16 6.873e-16 3.012e-16 113.3329 329.58
DG2083 190.6605 58.3554 4.798e-16 4.338e-16 2.129e-16 99.9482 542.08
DG2084 190.8099 58.2945 4.642e-16 4.036e-16 1.582e-16 85.8485 542.66
DG2085 190.8656 58.3459 4.954e-16 3.962e-16 1.688e-16 91.3227 542.6
DG2086 190.6487 119.8145 2.957e-16 2.594e-16 1.171e-16 187.1965 550.51
DG2087 190.7331 119.7884 5.725000000000001e-26 1.434e-27 7.567999999999999e-33 99.1461 552.21
DG2088 190.4483 120.0431 4.461e-16 3.546e-16 1.718e-16 74.7781 550.31
DG2089 190.4843 119.8433 4.637e-16 3.483e-16 1.641e-16 80.8976 549.83
DG2090 190.6349 120.0849 4.937e-16 3.599e-16 1.602e-16 77.6383 553.2
DG2091 190.4959 119.771 4.224e-16 3.237e-16 1.484e-16 80.7409 551.53
DG2092 190.801 119.8608 4.902e-16 3.53e-16 1.557e-16 88.3971 550.34
DG2225 223.8144 74.2287 7.202e-17 5.585e-17 2.746e-17 37.573 1280.21
DG2249 138.758 125.3191 3.781e-16 2.809e-16 1.282e-16 141.881 529.47
DG2250 138.7168 125.2599 4.943e-16 4.664e-16 2.048e-16 90.4887 529.67
DG2251 138.6911 125.1483 5.629e-16 4.237e-16 2.13e-16 91.5478 529.93
DG2252 139.0311 125.2852 4.864e-16 3.852e-16 1.73e-16 84.6399 531.04
DG2253 138.8673 125.3748 6.595e-16 6.072e-16 2.358e-16 96.1859 529.55
DG2370 182.3234 66.7516 1.633e-15 1.443e-15 6.137e-16 278.9928 258.39
DG2413 147.6457 63.3871 2.453e-16 2.05e-16 7.976e-17 168.9432 621.42
DG2414 147.7731 63.402 5.929e-26 1.624e-27 7.631e-33 89.2035 622.45
DG2415 147.753 63.2061 3.825e-16 3.363e-16 1.473e-16 82.5502 623.88
DG2416 147.9304 63.1982 5.331e-16 4.339e-16 1.787e-16 91.4762 623.55
DG2417 147.5186 63.2262 5.952e-26 1.663e-27 7.274e-33 99.4215 622.01
DG2418 147.6357 63.6838 3.689e-16 2.777e-16 1.222e-16 84.1689 620.25
DG2419 147.3507 63.2287 3.765e-16 2.996e-16 1.31e-16 78.0576 621.48
DG2420 147.6557 63.3111 2.73e-16 2.349e-16 1.078e-16 85.1327 621.3
DG2421 147.7888 63.1591 6.092000000000001e-26 1.59e-27 7.461e-33 58.5877 623.66
DG2560 181.753 72.8816 6.61e-16 5.113e-16 1.792e-16 164.0691 747.83
DG2561 181.6788 72.8759 7.135e-26 1.846e-27 1.022e-32 67.5695 752.42
DG2562 181.8157 72.7458 1.725e-16 1.363e-16 6.434e-17 144.9169 752.34
DG2563 181.934 72.7882 3.385e-16 2.822e-16 1.096e-16 75.442 752.24
DG2564 181.9616 72.6715 2.513e-16 2.005e-16 8.77e-17 48.3066 750.23
DG2565 181.7685 73.1628 7.283e-26 2.221e-27 9.492999999999999e-33 72.7479 751.11
DG2566 181.6956 73.2296 2.93e-16 2.288e-16 1.031e-16 73.6545 749.26
DG2567 181.7082 72.9972 7.829e-26 1.871e-27 9.618999999999999e-33 73.0232 749.9
DG2568 181.6074 72.7963 1.696e-16 1.365e-16 7.092e-17 136.4348 747.37
DG2569 181.6297 72.7524 7.615e-26 1.9899999999999998e-27 9.707999999999999e-33 71.7518 748.77
DG2570 181.7061 72.8344 2.469e-16 2.082e-16 8.363e-17 65.1726 749.95
DG2571 182.158 72.9683 8.333000000000001e-26 1.916e-27 9.058999999999999e-33 75.9687 752.85
DG2572 181.3717 72.7301 2.431e-16 2.019e-16 9.44e-17 58.7531 750.98
DG2573 181.9979 72.8993 2.68e-16 2.34e-16 1.054e-16 65.9801 747.73
DG2574 182.12 72.8038 3.708e-16 3.106e-16 1.21e-16 65.9847 748.2
DG2575 181.7166 72.9577 2.72e-16 2.345e-16 1.073e-16 69.6583 752.83
DG2657 146.6989 109.7548 2.788e-15 2.175e-15 9.54e-16 807.7211 173.17
DG2658 147.2118 110.6894 4.359e-15 3.831e-15 1.693e-15 353.7994 173.41
DG2659 146.6968 110.5577 1.015e-25 3.019e-27 1.318e-32 344.4886 172.19
DG2660 146.6405 109.037 1.012e-25 2.7799999999999998e-27 1.174e-32 338.2781 173.78
DG2661 145.7817 109.1411 9.613e-26 2.735e-27 1.287e-32 280.6729 171.9
DG2662 146.0868 109.5758 3.952e-15 3.369e-15 1.57e-15 284.0377 170.76
DG2663 146.7052 109.4709 4.633e-15 3.151e-15 1.531e-15 299.4748 174.18
DG2664 146.3254 110.0183 4.2e-15 3.49e-15 1.48e-15 291.8617 171.61
DG2665 146.5831 109.8413 4.263e-15 3.351e-15 1.397e-15 296.7796 173.42
DG2747 213.6209 119.5578 1.174e-15 9.196e-16 4.086e-16 184.9453 279.32
DG2837 203.929 57.511 1.646e-15 1.26e-15 6.378e-16 163.5022 265.17
DG2838 203.8193 57.2561 1.68e-15 1.315e-15 5.899e-16 176.2596 264.82
DG2839 203.6215 57.4404 2.014e-15 1.819e-15 7.05e-16 175.1236 264.93
DG3017 221.6404 76.7643 5.582e-15 4.796e-15 2.013e-15 397.4253 82.13
DG3189 187.3822 118.3114 2.818e-16 2.208e-16 7.632e-17 83.9562 1313.18
DG3190 187.0963 118.5331 8.848e-17 7.661e-17 3.6e-17 38.3633 1307.9
DG3191 187.2764 118.5352 9.372e-17 8.236e-17 3.645e-17 32.1269 1307.29
DG3192 187.1333 118.5516 9.699e-17 8.402e-17 4.418e-17 42.8893 1312.68
DG3193 187.4783 118.5597 2.9970000000000002e-25 6.87e-27 4.024e-32 48.7127 1311.96
DG3194 187.3394 118.5234 9.848e-17 7.696e-17 3.851e-17 35.7069 1310.14
DG3195 187.2747 118.5861 1.045e-16 8.319e-17 3.409e-17 35.2548 1311.35
DG3196 187.6429 118.1184 8.357e-17 7.848e-17 3.658e-17 33.5193 1309.1
DG3197 187.2139 118.1587 7.21e-17 5.372e-17 2.527e-17 36.2816 1311.34
DG3198 187.7036 118.2616 6.831e-17 5.35e-17 2.635e-17 39.246 1307.93
DG3199 187.1941 118.5396 8.877e-17 7.692e-17 3.858e-17 38.2316 1310.16
DG3200 187.0549 118.314 6.651e-17 5.336e-17 2.704e-17 38.1962 1307.96
DG3201 187.502 118.4216 9.186e-17 7.914e-17 3.497e-17 29.043 1308.57
DG3202 187.4362 118.4398 1.009e-16 9.328e-17 3.903e-17 41.6269 1308.88
DG3203 187.211 118.2747 9.602e-17 7.802e-17 3.676e-17 34.7234 1311.5
DG3204 187.531 118.3278 2.901e-25 6.937e-27 3.771e-32 39.6953 1309.23
DG3205 187.2856 118.3652 9.239e-17 8.162e-17 3.472e-17 36.5497 1308.07
DG3206 187.3412 118.3451 1.448e-16 1.189e-16 5.315e-17 29.8595 1307.64
DG3207 187.2397 118.205 9.182e-17 8.245e-17 3.44e-17 31.9998 1312.13
DG3208 187.1379 118.4546 1.352e-16 1.17e-16 4.85e-17 32.4137 1308.74
DG3209 187.0622 118.2057 9.147e-17 7.685e-17 3.721e-17 36.614 1312.73
DG3226 215.041 107.0986 3.428e-16 2.894e-16 1.364e-16 179.5673 516.67
DG3227 214.8571 107.2786 5.603e-16 3.957e-16 1.823e-16 101.6648 515.76
DG3228 215.1788 107.3258 5.719e-16 5.159e-16 2.155e-16 111.8802 514.66
DG3229 215.0447 106.9697 6.35e-16 4.812e-16 2.184e-16 107.2873 515.29
DG3230 215.2595 107.1109 5.075e-16 4.379e-16 1.98e-16 91.114 517.48
DG3231 214.9837 107.093 5.603e-26 1.406e-27 6.319e-33 109.3182 515.43
DG3232 215.1456 107.1382 3.503e-16 3.049e-16 1.333e-16 189.7171 517.04
DG3233 215.3177 106.8371 3.711e-16 3.244e-16 1.376e-16 99.3174 516.04
DG3234 214.6757 107.1049 5.338e-16 5.089e-16 2.169e-16 89.0217 514.8
DG3235 143.3654 53.668 1.649e-16 1.266e-16 5.646e-17 74.1104 862.1
DG3290 169.3826 110.3831 4.497e-16 3.785e-16 1.699e-16 86.4969 487.21
DG3291 169.3166 110.2228 4.786e-16 3.774e-16 1.587e-16 84.2266 486.74
DG3292 169.5089 110.2946 3.625e-16 2.844e-16 1.326e-16 104.9501 487.06
DG3293 169.3503 110.1507 4.736e-16 3.483e-16 1.626e-16 89.6196 486.7
DG3294 195.939 80.4056 5.22e-16 4.481e-16 2.165e-16 186.9687 461.8
DG3295 196.1947 80.4916 5.458000000000001e-26 1.2679999999999999e-27 6.855e-33 116.2438 462.25
DG3296 195.6598 80.2649 4.8940000000000006e-26 1.504e-27 6.794e-33 128.0053 462.86
DG3297 196.0846 80.4828 7.753e-16 6.292e-16 3.155e-16 108.7345 462.65
DG3298 195.947 80.6022 6.422e-16 5.75e-16 2.471e-16 103.881 461.76
DG3299 195.9264 80.5735 6.906e-16 5.593e-16 2.315e-16 108.2611 459.67
DG3303 156.7231 115.5004 2.155e-16 1.679e-16 7.384e-17 181.7152 698.94
DG3304 156.7603 115.7171 3.088e-16 2.692e-16 1.225e-16 81.4778 697.86
DG3305 156.5562 115.4451 3.038e-16 2.252e-16 9.871e-17 74.2015 696.56
DG3306 156.8248 115.3978 7.573000000000001e-26 1.831e-27 8.843999999999999e-33 76.4955 699.1
DG3307 156.5401 115.4916 3.146e-16 2.722e-16 1.176e-16 74.5683 697.98
DG3308 156.6414 115.6173 2.553e-16 2.278e-16 9.414e-17 69.7245 696.35
DG3309 156.8365 115.4403 2.626e-16 2.64e-16 1.161e-16 80.7263 696.84
DG3310 156.7009 115.6908 2.086e-16 1.661e-16 7.269e-17 77.2659 700.1
DG3425 183.8764 112.0095 3.503e-16 2.794e-16 1.169e-16 182.407 541.38
DG3426 184.0554 111.9086 5.145e-16 4.412e-16 1.961e-16 104.772 540.56
DG3427 183.8939 112.1546 4.942e-16 3.709e-16 1.738e-16 92.9298 539.33
DG3428 184.0511 111.7634 3.708e-16 3.021e-16 1.322e-16 108.0121 540.61
DG3429 184.0944 111.9474 5.091e-16 3.937e-16 1.603e-16 87.6271 542.95
DG3430 183.632 111.896 5.011e-16 3.706e-16 1.814e-16 91.2419 543.03
DG3431 183.4409 112.0357 5.348e-16 4.151e-16 1.641e-16 79.8875 541.43
DG3432 183.8288 112.3375 5.559000000000001e-26 1.584e-27 6.831e-33 104.5293 540.84
DG3433 183.5647 112.07 5.478e-16 4.553e-16 2.005e-16 96.8547 540.88
DG3494 171.5313 56.1693 3.086e-16 2.601e-16 1.218e-16 131.9261 518.05
DG3495 171.6263 56.0608 4.653e-16 3.787e-16 1.647e-16 103.9029 517.62
DG3496 171.5268 56.2179 5.698e-26 1.675e-27 7.05e-33 114.9383 516.94
DG3497 171.5541 56.256 4.24e-16 3.764e-16 1.643e-16 81.493 515.73
DG3498 171.7762 56.1379 5.141e-16 4.076e-16 2.015e-16 103.5463 516.32
DG3499 149.8289 117.0477 8.646e-17 6.952e-17 3.862e-17 91.5299 1055.57
DG3500 149.8643 117.0863 1.362e-16 1.08e-16 5.301e-17 45.0795 1053.86
DG3501 149.774 117.0281 1.006e-16 7.499e-17 3.825e-17 63.9375 1054.52
DG3502 149.8598 117.1006 1.311e-16 1.061e-16 5.075e-17 40.7257 1053.94
DG3503 149.9025 116.9278 1.59e-25 4.038e-27 1.926e-32 50.7488 1053.08
DG3504 149.6353 117.0641 1.476e-16 1.151e-16 4.823e-17 37.1968 1053.82
DG3505 149.8596 117.0083 1.422e-16 1.292e-16 5.714e-17 47.3318 1055.04
DG3549 224.6431 68.3626 2.464e-15 2.024e-15 8.951e-16 539.777 247.01
DG3550 224.0849 67.518 3.605e-15 2.691e-15 1.268e-15 271.2384 247.04
DG3551 224.724 69.1843 3.854e-15 2.899e-15 1.149e-15 266.3333 245.82
DG3553 224.8762 67.6234 3.948e-15 3.437e-15 1.373e-15 258.7326 246.08
DG3555 224.3339 68.4998 2.584e-15 2.074e-15 8.74e-16 291.3806 244.19
DG3557 224.5276 68.3402 4.054e-15 3.418e-15 1.565e-15 300.0502 244.82
DG3611 187.2121 63.0415 5.508e-16 3.84e-16 1.878e-16 171.6269 431.28
DG3612 187.2735 63.3289 5.1590000000000004e-26 1.425e-27 6.703e-33 129.6679 433.29
DG3613 187.4372 63.0405 7.158e-16 5.813e-16 2.697e-16 128.0424 434.01
DG3614 187.1571 62.8878 7.041e-16 5.532e-16 2.371e-16 98.7527 431.28
DG3615 187.104 63.2329 6.711e-16 5.167e-16 2.311e-16 104.5829 431.66
DG3616 186.9188 63.0543 5.805000000000001e-26 1.441e-27 6.748e-33 99.1101 433.0
DG3658 135.1408 61.4687 6.58e-17 5.465e-17 2.786e-17 42.1221 1266.57
DG3670 173.3748 117.7599 3.101e-15 2.195e-15 1.054e-15 304.1205 200.41
DG3671 135.1587 74.7822 6.960000000000001e-26 1.782e-27 8.517999999999999e-33 83.1682 701.26
DG3672 135.1653 74.7837 2.447e-16 1.892e-16 8.564e-17 131.4192 700.18
DG3704 145.7856 55.806 4.419e-16 3.437e-16 1.472e-16 118.5557 462.55
DG3709 218.1758 65.9758 2.573e-15 2.113e-15 9.622e-16 253.4023 262.48
DG3710 217.9985 65.9643 2.238e-15 1.947e-15 7.804e-16 212.0073 262.52
DG3726 188.9455 119.8249 3.054e-15 2.609e-15 1.179e-15 331.5798 187.24
DG3727 143.8703 124.8758 8.136e-17 6.631e-17 3.003e-17 47.3375 1116.95
DG3765 162.7379 56.1465 4.223e-16 3.244e-16 1.345e-16 101.1654 519.72
DG3836 155.0517 109.9979 1.899e-16 2.073e-16 7.95e-17 108.4332 643.99
DG3837 155.1517 109.8602 2.988e-16 2.337e-16 1.164e-16 68.3925 644.23
DG3838 155.2381 109.9177 2.823e-16 2.051e-16 1.053e-16 65.5435 645.57
DG3839 155.1172 109.8724 2.7e-16 2.298e-16 9.79e-17 62.2514 644.2
DG3840 154.8875 110.0848 2.889e-16 2.932e-16 1.247e-16 80.2299 643.96
DG3841 155.034 110.0114 3.109e-16 2.248e-16 1.11e-16 56.844 644.18
DG3842 199.0019 61.7884 4.473e-16 3.461e-16 1.477e-16 72.8881 553.31
DG3843 198.7832 61.872 5.720000000000001e-26 1.5089999999999999e-27 6.911e-33 93.1748 553.23
DG3844 198.8947 61.7005 4.999e-16 3.791e-16 1.785e-16 96.3704 553.02
DG3888 183.0241 50.1622 4.028e-16 3.075e-16 1.021e-16 151.2934 1019.5
DG3889 183.2179 50.1657 1.357e-16 1.306e-16 5.533e-17 51.5326 1018.53
DG3890 183.1506 50.3403 1.39e-16 1.202e-16 5.212e-17 42.2598 1019.66
DG3891 182.9307 50.3669 1.356e-16 1.107e-16 4.667e-17 38.1648 1019.82
DG3892 183.1695 49.8985 1.444e-16 1.263e-16 5.754e-17 47.1768 1018.97
DG3893 183.0573 49.9527 1.478e-16 1.254e-16 5.815e-17 52.9597 1019.48
DG3894 182.9239 50.2237 1.276e-16 1.092e-16 4.594e-17 51.0549 1016.89
DG3895 183.0953 50.3433 1.362e-16 1.123e-16 4.968e-17 47.6182 1016.73
DG3896 182.9457 49.9411 1.293e-16 1.088e-16 5.122e-17 40.3461 1017.04
DG3897 183.2882 50.1933 1.298e-16 1.1e-16 5.014e-17 42.7664 1018.92
DG3898 183.3696 50.1476 1.995e-16 1.65e-16 6.257e-17 50.4041 1016.1
DG3899 182.956 49.8993 1.326e-16 1.121e-16 4.782e-17 42.9164 1019.14
DG3900 183.1687 50.3184 1.199e-16 1.033e-16 4.468e-17 44.2896 1017.02
DG3901 182.9381 49.8605 9.092e-17 8.155e-17 3.747e-17 62.5416 1014.95
DG3902 182.9701 49.9005 1.51e-25 4.203e-27 1.997e-32 43.9782 1017.08
DG3923 200.7732 117.2879 9.58e-17 7.517e-17 3.665e-17 53.4778 1102.43
DG3999 172.1934 54.3887 1.318e-14 1.03e-14 3.152e-15 842.4508 146.74
DG4000 170.6974 54.3228 4.757e-15 3.956e-15 1.624e-15 241.65 144.51
DG4001 170.9657 53.2077 3.676e-15 2.811e-15 1.229e-15 464.0648 148.45
DG4002 171.7627 51.7804 4.516e-15 4.113e-15 1.71e-15 307.0871 148.48
DG4003 173.1543 52.4317 5.414e-15 4.638e-15 2.068e-15 352.4255 148.21
DG4004 172.4145 55.6853 3.706e-15 2.821e-15 1.25e-15 433.2395 146.07
DG4005 172.2698 53.247 4.768e-15 3.776e-15 1.476e-15 285.4282 145.92
DG4006 173.9572 55.9788 1.123e-25 2.662e-27 1.282e-32 353.5082 146.59
DG4007 172.4293 52.5914 3.588e-15 3.211e-15 1.294e-15 351.4367 146.84
DG4008 171.477 54.4199 5.93e-15 4.555e-15 1.888e-15 350.4898 146.16
DG4009 170.8626 53.7859 1.156e-25 3.093e-27 1.446e-32 420.6264 150.14
DG4010 173.6431 56.2794 3.642e-15 2.81e-15 1.331e-15 302.2388 149.2
DG4011 174.3234 54.2431 1.051e-25 2.921e-27 1.437e-32 343.6126 148.71
DG4012 173.0578 53.394 4.617e-15 3.887e-15 1.591e-15 277.6074 149.0
DG4013 173.0011 54.4034 3.491e-15 3.013e-15 1.056e-15 381.8183 150.4
DG4014 174.6137 53.2301 9.658e-26 3.209e-27 1.415e-32 365.4326 148.38
DG4015 173.6104 55.7887 5.392e-15 3.751e-15 1.71e-15 276.9854 147.44
DG4016 173.4858 54.1813 5.384e-15 4.333e-15 1.87e-15 261.9344 149.49
DG4017 172.9692 53.8177 4.891e-15 3.917e-15 1.685e-15 293.2673 147.19
DG4018 170.5146 55.7181 3.001e-15 2.424e-15 1.202e-15 353.7121 149.92
DG4219 135.9442 66.9496 1.794e-16 1.546e-16 6.472e-17 42.722 869.93
DG4220 135.9516 66.897 1.911e-16 1.686e-16 7.889e-17 55.0361 870.19
DG4280 200.3157 106.1581 1.309e-16 1.011e-16 5.308e-17 88.2897 960.77
DG4281 200.4116 106.0631 1.176e-25 3.123e-27 1.412e-32 59.4497 961.72
DG4282 200.4254 106.187 2.02e-16 1.596e-16 6.43e-17 50.8723 961.1
DG4283 200.4186 106.1055 1.0270000000000001e-25 3.071e-27 1.369e-32 53.7344 960.7
DG4284 200.2481 106.1154 1.037e-25 2.853e-27 1.645e-32 61.8943 962.29
DG4285 200.4172 106.075 1.216e-25 3.001e-27 1.6260000000000002e-32 70.0077 962.79
DG4299 149.3037 125.8403 1.133e-16 8.593e-17 4.474e-17 58.3072 1009.52
DG4428 156.6525 116.9577 9.351e-15 7.928e-15 3.492e-15 420.7008 130.92
DG4429 156.0827 117.4784 1.914e-25 5.093e-27 2.412e-32 390.5505 131.23
DG4430 155.8835 117.0066 9.356e-15 7.278e-15 3.087e-15 395.2005 131.37
DG4431 156.5658 116.8062 7.114e-15 5.488e-15 2.626e-15 509.2599 130.22
DG4432 191.148 131.19 2.615e-16 2.098e-16 1.139e-16 96.7851 590.54
DG4462 197.2834 55.6629 9.61e-16 8.461e-16 3.342e-16 181.7212 402.92
DG4542 149.2147 55.6106 4.608e-15 3.745e-15 1.271e-15 772.1258 271.84
DG4543 148.8029 55.3018 6.729e-26 1.9719999999999998e-27 8.818e-33 191.2093 271.79
DG4544 148.7976 56.3202 1.71e-15 1.436e-15 6.036e-16 177.7733 270.41
DG4545 148.058 55.5358 1.338e-15 1.031e-15 4.836e-16 212.5462 271.19
DG4546 148.6323 56.4933 1.265e-15 1.079e-15 4.718e-16 182.0978 269.04
DG4547 148.4665 55.7801 1.4e-15 1.087e-15 4.682e-16 196.895 269.24
DG4548 149.1997 54.644 6.680000000000001e-26 1.747e-27 8.162e-33 212.0292 271.65
DG4549 150.0748 55.7255 6.771000000000001e-26 1.906e-27 8.5e-33 195.7877 268.78
DG4550 148.5344 55.1313 1.767e-15 1.326e-15 6.051e-16 154.4436 270.3
DG4551 148.6005 55.3788 6.486e-26 1.773e-27 8.396e-33 241.2811 268.36
DG4552 148.5835 56.3901 1.892e-15 1.357e-15 6.115e-16 174.1855 267.58
DG4553 149.5152 55.0423 1.864e-15 1.421e-15 5.625e-16 158.811 269.53
DG4554 149.5545 54.9072 2.62e-15 1.989e-15 7.524e-16 161.8494 271.23
DG4558 220.7271 65.4554 2.747e-16 2.533e-16 1.012e-16 219.9102 570.18
DG4559 220.645 65.4363 4.253e-16 3.359e-16 1.51e-16 95.427 570.49
DG4560 220.6692 65.3961 4.329e-16 3.699e-16 1.612e-16 88.3514 569.06
DG4561 220.977 65.6993 4.186e-16 3.389e-16 1.366e-16 68.3462 568.49
DG4562 220.7531 65.4273 5.606000000000001e-26 1.511e-27 7.199999999999999e-33 96.7902 571.12
DG4563 220.5917 65.3238 4.029e-16 3.087e-16 1.338e-16 79.5843 570.69
DG4564 220.7188 65.382 4.387e-16 3.639e-16 1.627e-16 103.0083 571.61
DG4565 220.4591 65.3326 3.574e-16 3.235e-16 1.48e-16 77.4661 569.44
DG4607 224.358 98.6587 2.954e-16 2.325e-16 9.343e-17 119.8376 631.96
DG4608 224.4937 98.7115 3.92e-16 3.404e-16 1.475e-16 70.8227 631.51
DG4609 224.3611 98.7459 3.57e-16 3.058e-16 1.238e-16 65.8943 631.82
DG4610 224.2824 98.5562 3.897e-16 3.026e-16 1.356e-16 73.4717 631.94
DG4611 224.2983 98.6482 3.837e-16 3.19e-16 1.397e-16 77.4467 631.78
DG4765 220.9589 111.8209 3.066e-16 2.463e-16 1.031e-16 104.6718 566.92
DG4812 167.7923 68.4122 3.729e-16 2.93e-16 1.326e-16 206.7798 521.43
DG4813 167.6612 68.357 5.616000000000001e-26 1.379e-27 7.095e-33 116.1635 521.45
DG4814 167.9241 68.5223 5.015e-16 3.832e-16 1.67e-16 86.3228 521.2
DG4815 167.9328 68.4911 3.825e-16 3.038e-16 1.281e-16 98.0036 519.54
DG4816 167.6206 68.5739 5.897e-16 4.258e-16 2.081e-16 109.0482 520.96
DG4817 167.6751 68.2758 5.107e-16 3.994e-16 1.66e-16 89.8206 520.98
DG4818 167.9526 68.1226 5.012e-16 3.968e-16 1.766e-16 90.9782 519.66
DG4819 167.799 68.5844 5.328e-16 4.127e-16 1.951e-16 97.2261 520.29
DG4826 207.8548 74.2147 2.239e-15 1.865e-15 6.234e-16 504.6181 349.91
DG4827 208.1815 74.1268 8.703e-16 7.216e-16 3.035e-16 119.3171 343.69
DG4828 207.1505 73.8593 6.677e-16 4.761e-16 2.165e-16 210.6119 348.2
DG4829 207.6828 74.0186 5.722e-16 4.805e-16 2.408e-16 321.4141 346.57
DG4830 208.226 75.3104 9.245e-16 7.437e-16 3.244e-16 123.0299 346.26
